result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type
OUT,95.1,22,-35.33769127,281,line_drive
OUT,108.5,1,35.03541384,67,ground_ball
OUT,102.6,-11,-41.58157203,5,ground_ball
OUT,101.2,-22,20.72174548,4,ground_ball
OUT,86.1,35,-34.5758307,300,fly_ball
OUT,73.1,-3,-20.90398408,25,ground_ball
SINGLE,82.1,18,-10.6830005,226,line_drive
SINGLE,96,23,-30.2838188,336,line_drive
OUT,71.2,-47,31.10006661,2,ground_ball
OUT,92.8,1,12.02673235,65,ground_ball
OUT,82.4,-8,-20.47144349,15,ground_ball
OUT,87.8,52,-30.08534785,232,fly_ball
SINGLE,91.4,13,1.723387883,218,line_drive
OUT,82.3,53,-6.293948189,212,fly_ball
OUT,87.8,68,-14.36781256,131,popup
OUT,83,64,-57.57469549,160,popup
OUT,82.7,-51,-22.05254361,2,ground_ball
OUT,90.6,6,40.07289005,111,line_drive
OUT,98.3,48,-18.72367178,293,fly_ball
OUT,94.1,0,-23.87332399,48,ground_ball
DOUBLE,90.2,13,-46.73985755,185,line_drive
OUT,90.6,48,-46.13517072,279,fly_ball
OUT,75.3,-8,25.97639447,8,ground_ball
HR,106.9,29,-24.81887936,408,line_drive
DOUBLE,95.9,24,-42.22687067,338,line_drive
OUT,79.6,62,-24.49625797,156,popup
OUT,67.4,-17,29.82203291,4,ground_ball
OUT,27.6,-71,57.23831161,1,ground_ball
OUT,87.1,-42,46.61606665,2,ground_ball
OUT,89.2,73,-48.87158049,100,popup
OUT,98.9,18,-31.77527665,285,line_drive
DOUBLE,99.5,28,23.13622232,361,fly_ball
OUT,80.8,74,-24.27212166,75,popup
OUT,86.3,55,22.4822838,212,fly_ball
SINGLE,84.9,0,36.78876239,46,ground_ball
OUT,82.6,40,-5.517135979,276,fly_ball
OUT,101.9,-6,11.06242417,15,ground_ball
OUT,79.3,-11,-44.90789814,16,ground_ball
OUT,56.2,4,-28.29759497,43,ground_ball
OUT,56.2,-14,-42.94636201,8,ground_ball
OUT,105.8,4,-13.70046492,112,line_drive
OUT,97.6,20,-19.77424339,330,line_drive
DOUBLE,97.6,27,-24.06237527,338,fly_ball
OUT,49.7,-34,34.01964665,3,ground_ball
OUT,74,-7,-21.87537837,19,ground_ball
OUT,101,40,-2.030886508,364,fly_ball
OUT,77.8,37,-45.16901361,258,fly_ball
OUT,104.3,-9,48.50100877,9,ground_ball
OUT,99.4,48,-33.19766413,300,fly_ball
SINGLE,101,0,18.55240771,41,ground_ball
OUT,63.5,17,10.65485154,126,ground_ball
OUT,97.8,-1,-14.76929955,37,ground_ball
OUT,85.2,49,-45.90468402,240,fly_ball
OUT,98.2,27,-2.88823254,369,fly_ball
OUT,85.4,56,13.1758937,208,fly_ball
SINGLE,105.4,-6,24.41337673,22,ground_ball
SINGLE,96.3,-9,23.68880375,11,ground_ball
OUT,63.7,47,26.54658654,178,popup
OUT,93.5,-37,-27.43382379,4,ground_ball
OUT,101.4,-8,-36.35354628,10,ground_ball
SINGLE,103.5,-12,-4.942941303,9,ground_ball
DOUBLE,102,10,-1.389303803,253,line_drive
SINGLE,96,3,26.91997365,84,ground_ball
OUT,70.4,69,-20.92485799,106,popup
OUT,93.2,36,44.34074276,289,fly_ball
DOUBLE,101.5,29,-18.19003268,390,fly_ball
SINGLE,93.5,1,-24.23967283,50,ground_ball
OUT,81.7,79,30.22183827,15,popup
OUT,84.7,-5,-42.91833082,14,ground_ball
SINGLE,82.1,20,-29.30850744,239,line_drive
OUT,90.6,-17,-32.12257896,8,ground_ball
SINGLE,88.3,12,23.41321872,218,line_drive
SINGLE,74.6,17,27.77836683,209,line_drive
SINGLE,87.9,14,-2.915514953,244,line_drive
OUT,44.6,-25,12.82539242,6,ground_ball
OUT,100.6,31,16.51583119,370,fly_ball
OUT,77.2,-12,-7.306690824,14,ground_ball
OUT,90.7,-4,10.09524696,27,ground_ball
HR,110.2,27,-15.41963645,430,fly_ball
OUT,96.1,1,-36.06168818,53,ground_ball
OUT,79,71,22.99390905,101,popup
OUT,93.6,-13,-38.20039912,5,ground_ball
OUT,85.1,-9,23.40269351,15,ground_ball
OUT,92.9,-25,17.99610182,4,ground_ball
DOUBLE,99.8,26,-23.58439815,375,fly_ball
DOUBLE,102.5,25,-13.88257736,403,fly_ball
OUT,97,29,-20.68908253,353,fly_ball
OUT,86.6,60,-58.94236734,178,fly_ball
OUT,94,8,-30.07569671,131,line_drive
OUT,67.4,51,-15.37883624,179,popup
OUT,89.9,-2,-9.509730296,26,ground_ball
OUT,78.5,74,-36.07113432,84,popup
OUT,104.4,50,-35.63331288,289,fly_ball
OUT,57.2,61,-7.519128209,112,popup
OUT,91.3,-9,-29.57813127,13,ground_ball
OUT,82.7,40,-23.71305705,274,fly_ball
SINGLE,98.8,14,32.02659363,238,line_drive
OUT,86.4,10,-42.61320695,153,line_drive
SINGLE,88.1,19,-37.07316297,239,line_drive
DOUBLE,106.5,11,-45.63589408,197,line_drive
OUT,73.2,-28,-39.81382833,4,ground_ball
HR,110.3,24,-45.21549792,390,fly_ball
OUT,94.7,-15,46.96356332,10,ground_ball
OUT,69.9,-7,-5.158144147,13,ground_ball
OUT,97.2,-20,39.0272125,7,ground_ball
OUT,101.2,3,-7.135191864,83,line_drive
OUT,99.9,34,-15.06789873,359,fly_ball
OUT,48.9,27,1.803060581,123,ground_ball
SINGLE,85.9,0,-20.81743394,40,ground_ball
SINGLE,74.6,10,26.62118788,112,ground_ball
OUT,57.7,54,2.704789186,138,popup
OUT,73.4,39,-41.68373446,242,fly_ball
OUT,100,49,-21.91134161,291,fly_ball
HR,106.3,30,-15.16728763,417,fly_ball
OUT,97.5,33,27.58808137,354,fly_ball
OUT,102.3,39,-4.298756704,349,fly_ball
SINGLE,79.6,3,-28.31525936,57,ground_ball
OUT,93.4,54,-9.544895246,240,fly_ball
OUT,98.1,-20,7.388208075,6,ground_ball
TRIPLE,103.2,14,17.07539401,258,line_drive
SINGLE,98.6,3,-8.442108442,75,line_drive
OUT,77,81,-75.0879657,15,popup
OUT,90.7,-4,46.89746798,22,ground_ball
DOUBLE,98,11,41.33548075,176,line_drive
OUT,100.2,-9,-1.768276885,13,ground_ball
OUT,76.6,1,-17.95035066,44,ground_ball
OUT,93.3,57,52.13249915,216,fly_ball
OUT,89.8,35,18.19775451,328,fly_ball
OUT,101.1,2,26.90736692,61,ground_ball
DOUBLE,106,20,-41.0640707,337,line_drive
OUT,83.6,66,63.84797725,146,popup
OUT,66.8,-27,-17.67584414,5,ground_ball
OUT,92.5,22,20.70299801,285,line_drive
SINGLE,105.5,-1,-16.0572766,48,line_drive
OUT,95.7,41,8.395820703,336,fly_ball
OUT,71.2,64,-57.79237226,140,popup
SINGLE,73,15,-42.93908488,157,line_drive
OUT,104.3,27,-0.225215243,390,fly_ball
OUT,101,52,-32.04682623,289,fly_ball
OUT,96.6,38,-6.083437245,339,fly_ball
SINGLE,97.6,11,10.66405013,228,line_drive
OUT,73.2,-5,48.88838,13,ground_ball
OUT,106.2,4,-6.417003866,97,ground_ball
SINGLE,88.8,-51,28.11498427,2,ground_ball
OUT,98,24,9.068266987,372,fly_ball
OUT,104.4,4,29.16075374,77,ground_ball
OUT,82.9,23,21.99550416,270,line_drive
OUT,94.4,-9,-23.78820138,12,ground_ball
OUT,89.3,64,32.13015001,176,fly_ball
OUT,98.2,-9,-13.20920019,20,ground_ball
SINGLE,110,9,-37.76072575,149,line_drive
OUT,85.7,53,46.53596781,232,fly_ball
OUT,93.3,44,-4.469467555,299,fly_ball
OUT,70,-47,-28.97052162,2,ground_ball
OUT,85.9,13,-40.57497112,153,line_drive
OUT,96.7,26,-35.16158865,327,fly_ball
OUT,89,35,-40.9858243,316,fly_ball
OUT,98.3,-7,44.60833573,26,ground_ball
OUT,89.5,67,6.157187483,132,popup
OUT,92.9,54,43.02063923,250,fly_ball
OUT,15.5,67,32.10505461,12,popup
OUT,93.4,-24,28.75806245,7,ground_ball
OUT,63.4,-13,37.59965697,4,ground_ball
SINGLE,88,17,18.89840914,256,line_drive
OUT,97.2,25,35.05069621,340,fly_ball
SINGLE,101.4,2,-24.40243337,56,ground_ball
OUT,92.5,53,47.4027221,249,fly_ball
OUT,91.5,52,-5.57982965,232,fly_ball
OUT,82.3,60,45.40420583,184,popup
OUT,65.8,-35,38.26025206,3,ground_ball
SINGLE,96.8,5,37.49273629,95,ground_ball
OUT,78.9,61,37.85707653,168,popup
OUT,92.4,41,-42.46492608,305,fly_ball
OUT,94.5,39,-39.59835399,320,fly_ball
OUT,65.7,-38,-31.03163579,4,ground_ball
OUT,89,30,29.05913936,306,fly_ball
OUT,85.7,-12,-25.92547776,9,ground_ball
OUT,86.8,55,38.77844954,223,fly_ball
OUT,89.9,-12,-37.30693996,9,ground_ball
OUT,74.4,-23,-32.76363452,3,ground_ball
OUT,86.3,32,-31.01756011,293,fly_ball
SINGLE,107.5,8,-2.978557718,166,line_drive
OUT,60.2,67,23.19859051,102,popup
SINGLE,75.1,28,-1.267055846,254,line_drive
OUT,85,40,22.89942621,282,fly_ball
HR,109.4,24,35.62509184,374,fly_ball
OUT,94.2,49,27.57743749,283,fly_ball
OUT,98.7,6,21.60901213,104,ground_ball
OUT,56.4,-20,24.03636031,3,ground_ball
OUT,88.9,28,-16.15537949,333,fly_ball
OUT,97.8,25,23.31243351,354,fly_ball
HR,106.6,35,25.39197924,420,fly_ball
HR,108.8,22,37.74620616,361,fly_ball
OUT,104.7,37,-9.082466917,388,fly_ball
SINGLE,91.2,-5,11.468862,22,ground_ball
OUT,65.1,-13,25.27964363,6,ground_ball
SINGLE,101.5,4,-33.39569257,68,ground_ball
OUT,57.7,-38,12.42781103,3,ground_ball
SINGLE,98.6,10,18.42411816,191,line_drive
OUT,85.9,48,-48.9690337,251,fly_ball
HR,107.2,25,-39.58921471,369,fly_ball
OUT,86.8,44,37.70144297,297,fly_ball
OUT,106.7,20,-9.66084289,376,line_drive
OUT,80.3,63,61.44961841,152,popup
OUT,91.6,30,4.280586916,344,fly_ball
OUT,88.5,-25,4.553672662,3,ground_ball
OUT,94.8,0,-32.49930011,39,ground_ball
OUT,104.4,6,-22.3643429,103,ground_ball
OUT,87.9,-11,-35.29907643,15,ground_ball
OUT,74.6,57,-32.31600657,169,popup
OUT,71.5,-21,38.77002198,7,ground_ball
OUT,105.6,-7,-14.66838898,13,ground_ball
OUT,94.6,37,19.45011383,329,fly_ball
OUT,87.1,33,-37.99544414,310,fly_ball
OUT,95,55,30.63299277,224,fly_ball
HR,107.6,27,-25.13350116,414,fly_ball
SINGLE,97.9,3,-9.880082262,67,ground_ball
OUT,88.2,-17,-35.73150482,12,ground_ball
OUT,59.3,-33,-19.01122751,3,ground_ball
SINGLE,107.9,23,-28.6853455,367,fly_ball
SINGLE,99.1,7,29.81581464,158,line_drive
OUT,102.5,-7,29.26030803,17,ground_ball
OUT,83,40,24.1811458,274,fly_ball
DOUBLE,109.1,10,-44.93520209,173,line_drive
OUT,71.1,45,42.30714861,217,fly_ball
OUT,100,22,-1.166243313,371,line_drive
HR,103.5,36,32.11356572,374,fly_ball
OUT,54.4,-76,25.77577513,1,ground_ball
SINGLE,66.3,-74,-30.57823847,1,ground_ball
OUT,99.3,53,-43.42572154,253,fly_ball
OUT,79,33,25.26211903,268,fly_ball
OUT,93.9,-9,-31.59436302,14,ground_ball
SINGLE,86.8,13,0.328144453,222,line_drive
OUT,51.1,43,18.92773294,145,popup
OUT,90.4,3,-28.91591521,64,ground_ball
DOUBLE,105.6,17,-47.22333316,279,line_drive
HR,101,28,24.79094235,401,fly_ball
OUT,60.2,-20,12.01181237,5,ground_ball
OUT,94.5,26,-12.83805995,359,fly_ball
OUT,84.3,-42,45.38104249,2,ground_ball
OUT,62.4,-17,-1.63148143,8,ground_ball
OUT,67.6,-75,28.25761709,1,ground_ball
OUT,92.7,38,37.21863762,312,fly_ball
SINGLE,94,12,13.84430084,203,line_drive
OUT,86.3,47,30.23665759,255,fly_ball
SINGLE,60.8,32,37.88936572,178,popup
OUT,76.7,-21,10.30484647,6,ground_ball
SINGLE,74.1,19,-18.3419147,170,line_drive
OUT,87.7,36,2.94557855,315,fly_ball
OUT,89.5,-16,-16.94261077,6,ground_ball
OUT,63.4,-71,-18.63740657,1,ground_ball
OUT,93.9,38,0.059692648,311,fly_ball
OUT,84.5,49,15.64813059,227,fly_ball
OUT,89.1,45,-32.86494614,281,fly_ball
OUT,103.3,17,12.86812896,324,line_drive
SINGLE,94.5,0,0.655351603,43,ground_ball
SINGLE,82.6,3,-25.28555289,65,ground_ball
OUT,80.6,73,77.44631623,122,popup
DOUBLE,105.1,-9,-44.19851943,12,ground_ball
OUT,96.4,-10,36.63126427,12,ground_ball
OUT,69.3,60,1.7186703,144,popup
OUT,103.8,-38,-7.213046669,2,ground_ball
SINGLE,90.6,24,-38.55178983,277,line_drive
OUT,96.4,23,11.38196188,346,line_drive
DOUBLE,110.8,12,-38.13845506,315,line_drive
OUT,100.7,28,0.702458104,400,fly_ball
OUT,93.7,55,51.89213665,229,fly_ball
OUT,83,24,9.775454544,294,line_drive
OUT,100.5,-1,-17.41581754,48,ground_ball
OUT,82.2,-19,-40.54739574,8,ground_ball
OUT,94.3,42,4.348380456,316,fly_ball
DOUBLE,74.3,-2,42.64690986,32,ground_ball
OUT,92.4,32,6.659993149,347,fly_ball
OUT,103.4,4,21.23219235,95,ground_ball
DOUBLE,104.6,17,-39.70793012,253,line_drive
HR,102.4,28,17.68999667,392,fly_ball
OUT,105,9,-30.63541755,155,line_drive
OUT,89.8,49,34.09091089,247,fly_ball
OUT,81.2,-17,41.82457115,10,ground_ball
SINGLE,97.3,8,24.30780611,146,line_drive
OUT,74.9,-10,-19.05430091,12,ground_ball
OUT,99.3,-5,-14.66838898,24,ground_ball
OUT,79.2,48,-6.967774612,232,fly_ball
SINGLE,83.1,-2,-5.20479012,25,ground_ball
SINGLE,82.8,9,-45.0507117,123,ground_ball
OUT,92.5,-7,44.86166363,14,ground_ball
OUT,75.6,-23,-43.04954923,5,ground_ball
OUT,98.3,36,7.044954277,351,fly_ball
OUT,77.3,-43,50.04119889,1,ground_ball
OUT,84.4,-50,-34.56587828,2,ground_ball
OUT,103.3,26,3.05902739,394,fly_ball
OUT,71.7,-28,43.3947505,6,ground_ball
OUT,83.5,63,37.82788541,165,popup
SINGLE,101.1,-21,42.52805626,7,ground_ball
HR,103.7,31,-13.04888372,401,fly_ball
SINGLE,106.1,10,38.94005711,170,line_drive
OUT,77.2,-3,41.29039073,22,ground_ball
OUT,84.6,53,36.06449993,223,fly_ball
OUT,91.1,22,-1.916296332,308,line_drive
OUT,100.2,5,22.49504869,104,ground_ball
HR,99.5,34,44.02013944,393,fly_ball
OUT,97.1,-7,-21.17355457,14,ground_ball
OUT,95.2,3,-17.94845161,74,ground_ball
OUT,87,-24,13.66733919,6,ground_ball
OUT,70,-63,10.8274531,1,ground_ball
OUT,101.7,0,-17.43746297,52,ground_ball
HR,107,27,-21.1709712,401,fly_ball
OUT,93.6,27,-9.103538298,357,fly_ball
OUT,82.4,11,26.43764031,136,ground_ball
DOUBLE,72.1,41,-4.815637745,237,fly_ball
SINGLE,107.3,13,-36.04808832,223,line_drive
OUT,83.1,29,-27.71462922,273,fly_ball
OUT,92.5,22,0.705208968,335,line_drive
OUT,85.3,4,-19.10762918,70,ground_ball
OUT,85.7,1,51.18882379,53,ground_ball
OUT,100.9,14,5.251627903,303,line_drive
SINGLE,93.6,-18,9.296502403,6,ground_ball
OUT,92.9,-24,-22.76970696,6,ground_ball
OUT,83.7,27,-23.32711495,295,line_drive
OUT,84.1,60,56.02678898,177,fly_ball
HR,104.5,26,28.74986518,382,fly_ball
SINGLE,90.1,18,29.82806885,241,line_drive
OUT,96.2,-10,-12.61536013,16,ground_ball
OUT,78.6,-13,-18.5340266,10,ground_ball
OUT,97.1,44,14.92382257,315,fly_ball
HR,106.3,39,-36.66171554,387,fly_ball
OUT,97.1,24,-34.13142764,336,line_drive
SINGLE,111.4,18,-42.00129025,321,line_drive
OUT,99.2,34,3.405462711,378,fly_ball
SINGLE,103.2,6,35.553556,119,line_drive
OUT,98.8,41,-29.0666277,346,fly_ball
SINGLE,98.5,14,15.47542756,225,line_drive
OUT,63.5,-17,-22.08977839,7,ground_ball
SINGLE,82.8,19,26.01340201,245,line_drive
OUT,96.7,-18,-11.06275636,7,ground_ball
OUT,81.1,49,24.97055837,235,fly_ball
HR,109.4,24,6.74197983,437,fly_ball
OUT,108.7,2,37.16241873,65,ground_ball
OUT,91.7,-10,-41.98820761,15,ground_ball
OUT,104,42,-7.207688792,377,fly_ball
SINGLE,103.1,4,38.41568083,82,ground_ball
OUT,92.9,22,30.73526583,299,line_drive
SINGLE,84.8,72,33.61416404,107,popup
OUT,100.2,5,-44.26454946,101,ground_ball
OUT,104.4,-2,6.744911826,36,ground_ball
OUT,92.1,37,1.580531638,329,fly_ball
SINGLE,76,17,23.53270022,214,line_drive
OUT,94.2,25,9.769594208,351,fly_ball
SINGLE,108.9,4,29.89948911,137,ground_ball
SINGLE,90.6,13,-9.843414559,195,line_drive
SINGLE,88.4,-4,35.2756277,24,ground_ball
OUT,74.6,80,81.24778446,49,popup
OUT,71.2,-12,14.74048391,9,ground_ball
SINGLE,108.2,17,36.89558698,285,line_drive
SINGLE,97,14,-18.60194394,291,line_drive
OUT,98.2,19,-6.025648201,324,line_drive
OUT,79.2,77,-82.1727524,66,popup
OUT,101.4,-8,-16.94261077,12,ground_ball
OUT,46.5,-66,35.27242145,1,ground_ball
OUT,65.3,-13,-14.73745689,11,ground_ball
OUT,97.1,3,26.77078921,88,ground_ball
OUT,88,21,7.277197646,292,line_drive
OUT,96.2,35,-28.49984847,381,fly_ball
SINGLE,85.7,13,-9.743535844,223,line_drive
HR,106.2,32,-27.1323624,421,fly_ball
OUT,75.8,62,-14.95757141,157,popup
SINGLE,76.4,24,3.914082013,251,line_drive
OUT,78.7,-37,-37.52593939,4,ground_ball
OUT,91.8,-11,-36.07685624,12,ground_ball
OUT,81.3,53,37.71295149,215,fly_ball
SINGLE,106.2,11,-34.22678746,197,line_drive
DOUBLE,99.5,23,37.64810111,325,line_drive
SINGLE,57.9,23,27.57311801,146,line_drive
HR,100.1,30,33.8658926,386,fly_ball
OUT,89.9,30,13.6651335,346,fly_ball
OUT,57.5,-58,-1.723957499,1,ground_ball
OUT,103.7,3,-13.35213067,80,ground_ball
OUT,97.9,-19,-32.76516498,7,ground_ball
OUT,82.5,-1,-38.17081553,25,ground_ball
OUT,98.6,2,-12.53127279,64,ground_ball
OUT,70.2,-10,-16.41832495,12,ground_ball
OUT,81.6,78,-32.2836454,50,popup
SINGLE,92.9,6,-11.95908233,122,ground_ball
SINGLE,109.5,7,-3.025115401,159,line_drive
OUT,77.4,6,19.57556188,87,ground_ball
OUT,99.6,31,-9.67203385,386,fly_ball
OUT,74.3,67,-34.30327854,113,popup
SINGLE,101.6,-14,0.633017499,9,ground_ball
OUT,67.8,-8,-41.75133926,13,ground_ball
SINGLE,72.6,35,-22.02822,240,fly_ball
OUT,80.3,-58,-49.32887507,1,ground_ball
OUT,97.9,-15,-15.87107857,7,ground_ball
SINGLE,82.7,-6,4.457044098,25,ground_ball
SINGLE,105.6,-9,18.11415802,12,ground_ball
OUT,90.5,62,35.94763142,194,fly_ball
OUT,69.1,-2,-15.16610871,30,ground_ball
OUT,93.7,50,-7.243455611,255,fly_ball
SINGLE,79.5,6,5.892070628,99,ground_ball
OUT,65.4,-12,26.69343933,6,ground_ball
OUT,94.5,0,-18.42833115,43,ground_ball
OUT,97.4,55,23.17373132,243,fly_ball
SINGLE,108.7,7,16.78779862,129,ground_ball
OUT,82.5,-10,-0.507273911,15,ground_ball
OUT,85,55,38.28931349,210,fly_ball
HR,99.8,21,-43.1448066,375,line_drive
OUT,99.7,-14,19.02171506,9,ground_ball
OUT,73.9,74,67.94009724,79,popup
OUT,93.1,32,-32.92771714,314,fly_ball
OUT,90.6,-1,-13.78121943,37,ground_ball
DOUBLE,104.2,17,12.72988311,345,line_drive
OUT,87.4,66,-40.61428173,121,popup
SINGLE,71.4,27,15.0298388,225,fly_ball
OUT,94.2,10,-40.58345487,143,line_drive
OUT,98.4,-5,-17.51366753,21,ground_ball
OUT,94,35,-21.2619933,347,fly_ball
SINGLE,102,16,-9.557863985,264,line_drive
DOUBLE,98.6,23,-14.94440047,367,line_drive
OUT,92.1,48,0.628843755,272,fly_ball
OUT,73.3,-26,-15.16610871,6,ground_ball
OUT,68.3,-13,6.787688604,12,ground_ball
OUT,78.5,56,23.41445038,206,fly_ball
OUT,92,22,30.21567298,328,line_drive
OUT,85.5,57,51.99416126,231,fly_ball
OUT,95.9,-2,-2.636892717,40,ground_ball
DOUBLE,82.5,14,41.52926419,174,line_drive
OUT,104.1,18,36.28058818,332,fly_ball
OUT,68.7,-19,10.52622937,5,ground_ball
SINGLE,98.9,18,-16.31737975,295,line_drive
OUT,100.2,49,-36.70822987,301,fly_ball
OUT,93.3,19,-23.15656633,312,line_drive
OUT,98,33,5.248850713,371,fly_ball
SINGLE,92.2,4,-30.07397578,115,ground_ball
OUT,70.6,-24,27.44294567,4,ground_ball
SINGLE,94,-1,6.229482303,31,ground_ball
SINGLE,89.4,6,-34.40087179,107,ground_ball
OUT,86.9,58,-14.03963155,208,popup
OUT,75.1,1,37.77330418,47,ground_ball
OUT,81.8,87,4.978927979,45,popup
OUT,101.6,-3,35.60710314,34,ground_ball
OUT,93.7,29,-32.31673414,340,fly_ball
OUT,93.9,22,26.5826674,325,line_drive
OUT,97.4,63,-56.47968632,198,popup
SINGLE,96.1,12,-37.3551138,161,line_drive
OUT,100.4,16,20.36981782,290,line_drive
OUT,65.3,72,63.87120267,93,popup
OUT,61.5,78,-83.01850036,67,popup
OUT,93.5,18,-43.50243517,288,line_drive
SINGLE,87.9,21,-22.16342361,287,line_drive
OUT,85,85,20.38119851,28,popup
OUT,90.1,36,25.83102538,313,fly_ball
HR,107.8,23,-15.1381512,427,fly_ball
OUT,104.8,52,30.75547662,288,fly_ball
OUT,93.7,74,34.85337734,66,popup
OUT,79.6,-2,33.13442482,31,ground_ball
SINGLE,68.2,11,29.82161978,70,ground_ball
OUT,78.6,11,8.920478605,146,ground_ball
OUT,65.1,-18,-23.57583939,6,ground_ball
OUT,60.7,6,19.00357272,60,ground_ball
OUT,89.2,-16,-42.95710526,6,ground_ball
OUT,100.9,21,3.746939981,369,line_drive
OUT,74.6,-45,30.72793102,2,ground_ball
SINGLE,78.8,-32,-45.10958426,4,ground_ball
OUT,102.4,38,-24.27113748,360,fly_ball
SINGLE,107.8,17,29.94425726,364,line_drive
OUT,94.2,-3,-40.41058753,30,ground_ball
OUT,61.7,31,18.66555059,181,popup
OUT,85.4,-8,-4.977907541,17,ground_ball
OUT,44.7,-39,7.571758013,3,ground_ball
HR,107.1,25,14.74129727,415,fly_ball
DOUBLE,93.5,14,-45.85078717,228,line_drive
OUT,67.4,-51,-42.35379734,2,ground_ball
OUT,108.3,-10,19.01926555,11,ground_ball
OUT,69.3,18,11.52862461,158,line_drive
OUT,90.8,-6,-38.33489371,17,ground_ball
OUT,94,20,-37.42852312,291,line_drive
SINGLE,71,23,-15.73610561,204,line_drive
SINGLE,76.8,24,40.66231187,237,line_drive
SINGLE,106.1,10,-35.08671316,170,line_drive
SINGLE,72.5,-59,-9.037063678,1,ground_ball
SINGLE,97.6,31,-17.16500446,381,fly_ball
OUT,83.1,62,-7.13809025,160,popup
SINGLE,88.3,1,28.96681509,55,ground_ball
OUT,55.9,-35,-23.87351632,4,ground_ball
OUT,96.8,-2,-15.58131198,39,ground_ball
OUT,75.5,-27,19.37294565,5,ground_ball
SINGLE,106.5,1,-20.5955171,55,ground_ball
OUT,102.1,-9,-8.291629662,15,ground_ball
OUT,98.5,-13,39.09436063,6,ground_ball
OUT,94.8,45,-27.34517892,299,fly_ball
OUT,38.2,-15,-3.770487335,10,ground_ball
OUT,86.1,-8,40.87528499,18,ground_ball
OUT,101.5,42,0.581320951,339,fly_ball
SINGLE,98.6,-9,-10.33439838,13,ground_ball
DOUBLE,101.8,24,41.75458909,346,fly_ball
OUT,98.3,27,28.95550027,351,fly_ball
SINGLE,76,24,1.687262742,248,line_drive
OUT,66.6,-26,-11.08834163,5,ground_ball
OUT,111.4,3,15.2477561,73,ground_ball
OUT,75.2,65,63.06513129,137,popup
OUT,88.8,24,26.36790346,316,line_drive
OUT,81.1,8,-42.31838149,98,ground_ball
OUT,101.5,22,23.9092179,344,line_drive
OUT,84,40,27.33598185,283,fly_ball
OUT,109.5,-20,30.42705966,3,ground_ball
OUT,96.1,20,-25.33015433,302,line_drive
OUT,93.2,22,33.09178282,322,line_drive
OUT,89.7,-31,-37.52593939,3,ground_ball
HR,106.2,25,17.71210239,393,fly_ball
OUT,97.8,46,19.00812414,342,fly_ball
SINGLE,62.6,-55,-45.9257418,1,ground_ball
SINGLE,73.7,7,0.399296863,85,ground_ball
OUT,95.9,19,30.57806889,290,line_drive
SINGLE,78.2,21,6.505539065,249,line_drive
OUT,96.1,-3,12.31679614,41,ground_ball
OUT,55.1,54,-55.89024679,133,popup
OUT,84.9,-6,-35.55783344,12,ground_ball
OUT,84.5,54,-36.77333408,216,fly_ball
OUT,92.8,44,40.03634356,293,fly_ball
SINGLE,77,23,2.836683508,254,line_drive
OUT,106.5,-23,24.15926258,3,ground_ball
OUT,46.6,38,51.16936537,105,line_drive
SINGLE,72.1,20,-5.352141577,217,line_drive
OUT,45.1,-59,-38.24437786,1,ground_ball
OUT,76,-16,8.23063473,7,ground_ball
OUT,76.9,-42,-21.76007694,2,ground_ball
OUT,93.7,30,-11.19790828,359,fly_ball
OUT,94.3,-24,-31.40516367,4,ground_ball
OUT,97.3,20,11.38089311,360,fly_ball
OUT,100.2,29,8.472114031,370,fly_ball
OUT,80.7,-34,29.62397029,2,ground_ball
OUT,49.2,36,-43.26702177,139,line_drive
OUT,76.7,-9,35.7658612,10,ground_ball
SINGLE,84.6,8,-23.36108949,116,ground_ball
SINGLE,90.9,11,-6.480984072,163,line_drive
OUT,58.6,-5,-10.52859223,19,ground_ball
OUT,58.1,-53,46.50639303,2,ground_ball
HR,103.4,25,-4.770439788,413,fly_ball
SINGLE,112.2,1,-22.86512224,57,ground_ball
TRIPLE,90.1,20,46.41219564,272,line_drive
SINGLE,85.1,15,-41.7693162,167,line_drive
OUT,81.5,57,22.19665477,190,fly_ball
SINGLE,93.7,11,35.98914945,179,line_drive
SINGLE,92.1,12,-17.40899859,233,line_drive
OUT,72.4,86,24.39690782,57,popup
OUT,86.5,49,-30.31821537,236,fly_ball
OUT,101.7,2,-1.854106828,72,ground_ball
OUT,66.4,55,-43.93210323,161,popup
OUT,83.6,-11,-38.85944431,10,ground_ball
OUT,77.6,-23,32.9691323,6,ground_ball
OUT,98.7,62,-12.09271111,193,popup
OUT,95,3,-15.05245118,104,ground_ball
SINGLE,105.8,4,-24.06192734,125,ground_ball
SINGLE,97.2,9,-12.1449575,195,line_drive
OUT,100,22,24.74923523,349,line_drive
OUT,87.6,-50,25.83380358,2,ground_ball
SINGLE,86.8,18,-40.26010319,240,line_drive
HR,101.3,35,-35.49156753,393,fly_ball
OUT,81.5,42,-22.45163082,261,fly_ball
SINGLE,98.9,3,-28.89954582,83,ground_ball
DOUBLE,101.4,24,-14.53801972,377,fly_ball
OUT,81.7,-20,-23.10091,8,ground_ball
OUT,92.4,59,-32.52256408,207,fly_ball
OUT,98.8,21,37.80112828,319,line_drive
OUT,107,1,42.47730103,67,ground_ball
OUT,96.9,4,-17.75735207,86,ground_ball
OUT,78,-26,42.41940142,3,ground_ball
