result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type
SINGLE,95.2,15,-0.629342486,274,line_drive
SINGLE,65.6,27,39.49412418,184,fly_ball
SINGLE,33.6,-31,-34.65076215,5,ground_ball
SINGLE,73.8,13,30.98926713,150,line_drive
OUT,104,20,-33.51287137,327,line_drive
SINGLE,103.2,6,-16.62527837,143,ground_ball
SINGLE,78.4,10,-28.68614757,135,ground_ball
SINGLE,77.9,2,36.92344291,48,ground_ball
SINGLE,110.4,5,-28.45872871,121,ground_ball
OUT,91.8,42,-20.27410316,307,fly_ball
OUT,94.8,-18,27.96169171,7,ground_ball
OUT,70.6,-3,-33.86353165,22,ground_ball
OUT,102.4,10,-21.04239029,154,line_drive
TRIPLE,90.8,20,44.40746801,286,line_drive
OUT,51.8,-32,42.25418701,4,ground_ball
OUT,84.8,78,-86.55874071,53,popup
HR,108.3,35,35.00791874,407,fly_ball
DOUBLE,96.5,21,16.89121852,347,line_drive
OUT,83.2,79,31.7623807,18,popup
OUT,90,25,-28.55462377,309,line_drive
OUT,89.6,5,33.35214708,84,ground_ball
SINGLE,91.7,15,-34.58049127,241,line_drive
SINGLE,70.9,24,-21.4112457,225,line_drive
OUT,74.7,61,23.28283243,155,popup
OUT,82.4,26,19.53355789,282,line_drive
OUT,84.7,5,33.12688523,91,ground_ball
OUT,81.7,-11,28.79243473,12,ground_ball
SINGLE,98.9,13,-7.634287027,299,line_drive
OUT,91,28,28.32738005,315,fly_ball
SINGLE,58.9,4,4.247020132,44,ground_ball
SINGLE,78.5,18,-11.62818015,237,line_drive
SINGLE,38.3,14,-15.14948606,52,ground_ball
DOUBLE,99.5,10,41.42288321,174,line_drive
OUT,92.1,7,35.19944246,116,line_drive
OUT,95.5,42,39.97660952,319,fly_ball
OUT,104,16,14.83000458,345,line_drive
OUT,89.4,31,-9.924561875,334,fly_ball
OUT,101.7,39,-19.95933609,363,fly_ball
OUT,91,31,7.815132113,343,fly_ball
OUT,90.9,35,-36.89608601,340,fly_ball
OUT,75.5,80,-87.16899832,70,popup
DOUBLE,106.3,11,21.92792601,274,line_drive
OUT,75.9,35,13.72366382,274,fly_ball
OUT,83.6,27,-37.40062402,281,line_drive
OUT,78.9,60,-38.99099404,188,fly_ball
OUT,99.3,39,27.84377048,353,fly_ball
OUT,97.4,-19,-40.14046452,9,ground_ball
SINGLE,105.9,8,-25.10699511,137,line_drive
SINGLE,97.9,4,3.945186229,102,line_drive
DOUBLE,80.9,14,-45.26113177,180,line_drive
OUT,70.4,-12,-31.48566721,8,ground_ball
OUT,100.6,34,11.546808,382,fly_ball
SINGLE,70.5,19,-34.14454964,160,line_drive
OUT,93.1,-4,24.96078755,24,ground_ball
OUT,85.5,69,-26.52249277,111,popup
SINGLE,78.1,22,-21.93487499,190,line_drive
OUT,68.4,-29,20.7246173,4,ground_ball
SINGLE,75.2,29,7.707817167,260,line_drive
OUT,85.5,26,37.65461952,302,line_drive
SINGLE,92.1,-27,-25.2030686,6,ground_ball
OUT,89,-25,-36.62535068,3,ground_ball
SINGLE,74,19,18.7047618,184,line_drive
OUT,57.7,4,17.1702371,52,ground_ball
SINGLE,100.7,12,17.27643894,256,line_drive
OUT,75.6,50,-21.28853839,247,fly_ball
SINGLE,107.9,10,37.31179983,199,line_drive
OUT,100.3,-5,-9.901019208,17,ground_ball
SINGLE,90.7,8,5.916843746,140,ground_ball
OUT,82,44,-39.17243753,301,fly_ball
OUT,84.9,59,37.86965034,236,fly_ball
OUT,102.4,-19,10.26505429,4,ground_ball
OUT,86.5,-32,9.915273379,5,ground_ball
HR,97.7,29,-35.07791859,386,fly_ball
OUT,82.3,-12,31.5475244,13,ground_ball
OUT,89,27,16.06679632,332,fly_ball
OUT,89.1,-9,-20.47576043,16,ground_ball
OUT,77.8,6,16.21231233,89,ground_ball
SINGLE,86.1,11,0.207671698,167,line_drive
OUT,64.5,-39,10.90625823,2,ground_ball
OUT,84.5,-2,-33.52537564,33,ground_ball
OUT,95.5,48,32.39502451,316,fly_ball
OUT,73.9,-49,54.27146669,1,ground_ball
OUT,99.3,18,29.19704047,328,line_drive
OUT,84.9,85,-9.320663095,8,popup
OUT,104.7,-20,53.10576777,5,ground_ball
OUT,71.4,8,21.71669084,93,ground_ball
SINGLE,104.3,11,-8.663604332,208,line_drive
OUT,101.2,-3,-26.28312498,33,ground_ball
OUT,89.8,30,-39.81593219,333,fly_ball
OUT,85.1,6,11.19186132,98,ground_ball
HR,102.1,34,16.26184294,416,fly_ball
OUT,98.8,36,-3.609702081,412,fly_ball
SINGLE,87.7,8,36.57332535,142,line_drive
OUT,92.8,-2,34.65631373,23,ground_ball
OUT,73.4,-5,-40.09515139,16,ground_ball
OUT,97.6,25,-31.10420891,355,fly_ball
OUT,88.5,24,-6.020020376,307,line_drive
SINGLE,101.6,9,38.04057793,208,line_drive
OUT,62.3,15,-13.22947094,119,ground_ball
OUT,97.3,37,7.155134125,375,fly_ball
OUT,94.3,-4,44.18677807,26,ground_ball
SINGLE,107.1,11,3.911078962,249,line_drive
OUT,92,41,-41.63702947,337,fly_ball
OUT,79.4,-10,31.45053452,10,ground_ball
OUT,97.7,16,39.67078282,290,line_drive
OUT,74.8,82,-69.05776298,34,popup
HR,106.9,29,3.908525208,460,fly_ball
OUT,108.2,1,29.98574696,59,ground_ball
OUT,95.5,35,-10.13009465,359,fly_ball
DOUBLE,87.7,11,42.91743472,168,line_drive
SINGLE,99.5,-2,-3.627308092,36,ground_ball
OUT,78.1,11,20.75584414,137,ground_ball
OUT,91.1,-3,20.92921086,28,ground_ball
SINGLE,74.7,18,14.80109788,207,line_drive
OUT,89.9,8,13.09057492,117,ground_ball
OUT,105.3,41,-11.34932455,369,fly_ball
OUT,83.9,54,51.28823925,226,fly_ball
SINGLE,99.1,14,-8.843633854,285,line_drive
SINGLE,104.2,13,-37.66141918,296,line_drive
OUT,60.6,-69,20.51491823,1,ground_ball
OUT,94.3,-7,38.97607639,15,ground_ball
OUT,98.4,1,34.73019022,69,ground_ball
OUT,81.2,42,43.57206689,254,fly_ball
OUT,106,16,-11.31221654,367,line_drive
SINGLE,89.1,12,18.62670434,226,line_drive
DOUBLE,93.6,11,-45.19411024,165,line_drive
SINGLE,100.7,5,-35.87187725,100,ground_ball
SINGLE,103.3,8,-25.17219117,153,ground_ball
OUT,79.3,77,89.45210624,69,popup
SINGLE,38.1,-60,50.92044995,1,ground_ball
OUT,78.2,27,36.04342984,250,line_drive
TRIPLE,105.1,18,21.14537434,381,line_drive
OUT,95.9,26,30.90886289,369,line_drive
SINGLE,74.7,17,-11.51863204,199,line_drive
HR,101.1,28,18.14622116,406,fly_ball
OUT,63.9,-57,26.65330029,2,ground_ball
SINGLE,87.4,-11,-10.36967639,11,ground_ball
OUT,71.5,76,-24.35755956,62,popup
SINGLE,22.7,-38,-47.18376157,3,ground_ball
SINGLE,73.9,8,-36.90912597,96,ground_ball
TRIPLE,96.5,-11,45.96146344,9,ground_ball
OUT,93.9,-6,-20.43381777,14,ground_ball
OUT,84.5,46,-46.42348037,294,fly_ball
OUT,102.6,15,3.268333511,304,line_drive
TRIPLE,88.9,23,43.75227783,259,line_drive
OUT,88.5,-17,39.42879262,10,ground_ball
SINGLE,72.3,19,33.71789452,186,line_drive
HR,106.3,41,-40.60531047,383,fly_ball
SINGLE,24.6,-38,-54.64719254,3,ground_ball
SINGLE,100.7,1,-21.00646177,61,ground_ball
OUT,83.8,-14,29.93533825,13,ground_ball
SINGLE,87.8,11,0.912871433,180,line_drive
OUT,96.8,2,34.61706459,59,ground_ball
SINGLE,81,-43,36.17294162,2,ground_ball
OUT,99.9,40,-22.63035857,374,fly_ball
OUT,93.6,17,-4.808239753,249,line_drive
OUT,91.2,28,-0.143704073,338,fly_ball
OUT,72.5,28,-29.93562965,240,fly_ball
OUT,87.4,32,39.41205809,296,fly_ball
OUT,108,-7,-26.54435371,16,ground_ball
OUT,60.2,73,-49.35080721,88,popup
OUT,93.3,21,20.63494028,326,line_drive
SINGLE,76.3,27,-42.21899928,248,line_drive
OUT,83.2,21,26.12959481,259,line_drive
OUT,97.2,32,-25.50709488,369,fly_ball
OUT,99.8,27,10.40755966,377,fly_ball
SINGLE,104.6,-25,-11.65018786,3,ground_ball
OUT,87.8,-5,-21.13126822,24,ground_ball
OUT,97.1,-11,-34.69972148,12,ground_ball
OUT,79.5,-44,-18.98835935,2,ground_ball
OUT,89.5,27,-7.678541098,338,fly_ball
OUT,96.1,20,-5.841923446,339,line_drive
SINGLE,79.4,13,-19.62572393,171,line_drive
SINGLE,74.4,55,46.53918956,192,fly_ball
OUT,68.7,-59,-29.87266649,1,ground_ball
OUT,83.1,9,-25.07049362,132,line_drive
OUT,78.5,-29,-33.02029453,4,ground_ball
OUT,90.8,56,43.64375802,219,fly_ball
HR,102.3,35,23.86285,392,fly_ball
OUT,88.2,34,-10.48034117,337,fly_ball
OUT,90.1,43,13.53814088,304,fly_ball
OUT,72.9,49,-20.3538098,227,fly_ball
OUT,96,-6,-16.25474511,22,ground_ball
HR,101.6,24,-15.53334161,397,fly_ball
OUT,94.6,20,29.75580814,307,line_drive
OUT,94.3,22,42.6217331,304,line_drive
OUT,75.4,-42,-41.60587358,3,ground_ball
SINGLE,94.2,16,37.74536559,233,line_drive
OUT,107.4,-24,-36.41279816,4,ground_ball
OUT,99.9,19,-22.08420201,342,line_drive
OUT,69.4,60,57.56220758,161,popup
OUT,95.9,30,-6.34888346,362,fly_ball
OUT,101.4,-8,36.92045351,13,ground_ball
OUT,86.9,-10,31.21566207,11,ground_ball
OUT,89.4,51,44.624631,264,fly_ball
HR,102.9,28,-38.62678222,402,fly_ball
HR,98.2,31,-6.413359321,398,fly_ball
OUT,97.9,75,-16.86738258,86,popup
OUT,101.3,-17,24.83605147,7,ground_ball
TRIPLE,103.2,24,2.815789149,400,fly_ball
OUT,84.5,-6,31.63856915,21,ground_ball
SINGLE,71.9,-44,33.32888198,2,ground_ball
SINGLE,99.3,-5,-19.47159198,18,ground_ball
OUT,64.6,-11,13.41210091,13,ground_ball
OUT,88.3,37,10.60452168,319,fly_ball
SINGLE,93.5,17,-15.9441375,269,line_drive
HR,107.7,24,-21.39352162,432,fly_ball
HR,101.2,30,31.48442189,415,fly_ball
OUT,85.6,-23,10.4558755,6,ground_ball
OUT,81,34,40.63428604,284,fly_ball
DOUBLE,59.6,-24,-47.77357215,4,ground_ball
OUT,88.6,-31,-9.097267931,4,ground_ball
OUT,102.5,-31,-15.45743347,4,ground_ball
SINGLE,98.3,-2,-18.73455363,32,line_drive
OUT,95.9,6,-16.64284344,111,ground_ball
OUT,84.3,54,2.515182621,218,fly_ball
OUT,103.5,-20,-20.12345108,5,ground_ball
SINGLE,73.1,21,0.334993919,221,line_drive
OUT,95.5,27,-11.58140863,361,fly_ball
OUT,93.7,-13,-43.13652209,13,ground_ball
OUT,90.7,27,-27.81305284,351,fly_ball
OUT,78.7,70,-31.50287969,92,popup
SINGLE,98.6,-2,24.55279494,30,ground_ball
OUT,74.9,30,18.7918232,259,fly_ball
SINGLE,68.1,4,-18.31057323,54,ground_ball
OUT,80.7,29,8.446511481,291,line_drive
OUT,89.4,71,-68.79606149,116,popup
SINGLE,95.4,2,-18.32468268,73,ground_ball
SINGLE,91,14,-32.4699334,223,line_drive
TRIPLE,104,14,17.56653607,322,line_drive
OUT,88.6,-19,34.39866597,5,ground_ball
OUT,106.1,-12,20.67169919,9,ground_ball
OUT,86.4,25,-10.57616542,292,line_drive
SINGLE,100.4,14,-18.32809008,281,line_drive
SINGLE,91.1,19,-16.54233347,273,line_drive
OUT,73,80,63.83578726,25,popup
OUT,77.1,9,-40.18673837,116,line_drive
OUT,98.9,16,-7.176271022,282,line_drive
HR,99.5,35,-21.25861688,377,fly_ball
OUT,61.2,73,44.03891557,70,popup
OUT,86.4,21,-26.30314052,265,line_drive
OUT,89.6,21,35.93506386,290,line_drive
DOUBLE,106.6,9,44.64572085,177,line_drive
OUT,77,42,35.36391824,234,fly_ball
OUT,76.8,5,-42.24110373,66,ground_ball
SINGLE,105.2,1,18.61584624,55,ground_ball
OUT,76.6,8,-1.084010703,87,ground_ball
DOUBLE,115.6,5,-12.47191927,123,ground_ball
SINGLE,89.7,16,4.876553482,265,line_drive
OUT,90.7,35,-1.613835513,338,fly_ball
SINGLE,77.6,9,23.75637621,121,ground_ball
OUT,87.8,41,2.757550842,283,fly_ball
OUT,81,-39,42.66382805,3,ground_ball
SINGLE,98.2,15,-4.539616052,255,line_drive
OUT,56.1,-1,-25.18454457,29,ground_ball
DOUBLE,100.5,19,-15.24107677,348,line_drive
OUT,86.4,65,23.07155691,126,popup
OUT,73.2,3,47.90618242,56,ground_ball
SINGLE,100,-1,39.34195483,43,ground_ball
SINGLE,109.3,14,-40.69002593,242,line_drive
OUT,97.2,31,25.53066637,356,fly_ball
OUT,82.3,4,-9.134980385,64,ground_ball
OUT,88.5,-5,-20.4390598,27,ground_ball
OUT,105,47,11.35941457,312,fly_ball
OUT,91.3,26,34.02623209,328,fly_ball
OUT,95.5,-10,-16.64284344,15,ground_ball
OUT,88.4,-14,-18.99170891,6,ground_ball
SINGLE,86.2,9,-21.66518043,155,line_drive
SINGLE,104.3,-8,6.388122953,15,ground_ball
OUT,73.2,-17,-24.83946118,7,ground_ball
OUT,60.5,-55,-29.95906506,1,ground_ball
DOUBLE,98.6,12,-46.66334503,184,line_drive
OUT,106.7,-9,14.20479811,11,ground_ball
SINGLE,111.5,9,29.2767559,225,line_drive
OUT,100.9,27,29.98257824,352,fly_ball
OUT,82.8,-19,-39.64030249,9,ground_ball
OUT,96.1,-23,-36.08250522,6,ground_ball
OUT,104.5,-14,-28.57917592,10,ground_ball
OUT,89.9,30,-11.92017239,330,fly_ball
OUT,79,-38,-47.96561312,3,ground_ball
OUT,92.8,59,13.18320903,210,popup
OUT,82.1,11,26.81913279,128,ground_ball
OUT,98,-2,-5.468643218,40,ground_ball
OUT,94.3,-10,-34.32234591,12,ground_ball
OUT,89.6,21,27.10724291,274,line_drive
OUT,87.8,32,1.964496894,322,fly_ball
OUT,75,-59,-41.73571628,1,ground_ball
SINGLE,94,-17,-27.74473738,6,ground_ball
OUT,86.6,2,-14.96538152,49,ground_ball
OUT,100.3,38,16.03199542,365,fly_ball
SINGLE,97.8,11,31.42877219,211,line_drive
OUT,97.6,19,-31.9287345,326,line_drive
SINGLE,96.2,6,-26.08421442,138,line_drive
OUT,65.7,10,17.33539469,107,ground_ball
DOUBLE,100.2,13,-14.24682952,271,line_drive
OUT,93,47,-17.94911709,270,fly_ball
OUT,93.9,55,24.03105637,210,fly_ball
OUT,81.9,2,7.664741289,49,ground_ball
OUT,43.5,78,-54.15056325,32,popup
SINGLE,35.3,-19,40.39916788,8,ground_ball
SINGLE,103.2,7,-23.62838257,131,ground_ball
OUT,86.5,2,-17.31751604,51,ground_ball
OUT,76.3,74,83.24713878,78,popup
OUT,64.3,-23,-7.852046089,5,ground_ball
OUT,83.4,38,-23.12069668,293,fly_ball
OUT,98.4,-13,-22.06276787,13,ground_ball
OUT,80.8,4,34.62476928,75,ground_ball
OUT,90.7,-31,-29.75263235,3,ground_ball
OUT,94.3,36,27.33559512,320,fly_ball
OUT,84.7,52,-38.99644909,236,fly_ball
OUT,85.3,-26,37.6656212,5,ground_ball
OUT,94.3,-2,-16.06732725,31,ground_ball
SINGLE,96.9,4,-9.429153049,104,ground_ball
SINGLE,90.8,6,30.34378324,109,ground_ball
SINGLE,105,9,28.84197471,205,line_drive
HR,103.8,25,34.42953649,398,fly_ball
OUT,80.1,-28,-37.94593814,3,ground_ball
SINGLE,103.6,5,10.68482092,141,ground_ball
DOUBLE,94.1,14,47.66052342,208,line_drive
OUT,100.4,-4,-35.48583211,29,ground_ball
DOUBLE,99.9,17,36.18913697,260,line_drive
OUT,63,9,-31.24269244,77,ground_ball
OUT,57.2,-23,-23.70570643,7,ground_ball
SINGLE,73.7,32,44.43726251,257,fly_ball
OUT,98.8,-16,9.188245783,5,ground_ball
OUT,92.7,62,-18.59498102,197,popup
OUT,101.3,-12,-30.67294005,10,ground_ball
OUT,47.5,-43,14.23197363,2,ground_ball
SINGLE,97.3,9,39.44338777,138,line_drive
OUT,86.1,62,-14.54887097,157,popup
OUT,79.7,49,8.449168632,225,fly_ball
SINGLE,95.9,11,-27.76665873,241,line_drive
SINGLE,81.7,19,8.538497973,240,line_drive
SINGLE,80,9,-43.43886624,121,ground_ball
OUT,88.2,61,17.09410225,180,popup
OUT,63.5,-19,-10.68194396,5,ground_ball
SINGLE,102.4,-4,-26.55533921,22,ground_ball
OUT,92.9,24,-20.97602878,340,line_drive
OUT,71.6,-29,-42.31533364,5,ground_ball
OUT,83.3,-21,17.12328597,6,ground_ball
OUT,86.8,-4,-41.22911885,22,ground_ball
HR,106,30,0.468441288,413,fly_ball
OUT,52.3,10,-35.04055984,67,ground_ball
OUT,77,-5,24.23743934,24,ground_ball
OUT,82.6,0,-16.87539949,44,ground_ball
SINGLE,104.1,9,-5.318786503,201,line_drive
OUT,99.6,67,25.73810592,124,popup
OUT,83.9,40,6.855882722,294,fly_ball
SINGLE,95.2,16,22.51632652,220,line_drive
OUT,63,45,-25.80339396,190,popup
OUT,67.2,13,36.57303098,125,ground_ball
OUT,90.2,42,20.67567196,304,fly_ball
SINGLE,97.1,15,12.80114,260,line_drive
OUT,59.4,-58,-34.55848956,1,ground_ball
OUT,88.7,49,4.997157064,258,fly_ball
OUT,75.1,33,10.45304259,263,fly_ball
DOUBLE,91.6,14,-41.81564307,200,line_drive
DOUBLE,109.5,6,15.31016594,125,ground_ball
OUT,73.2,-24,-17.64389168,4,ground_ball
OUT,71.8,-32,48.64269048,4,ground_ball
OUT,79.9,28,-16.62379018,284,line_drive
OUT,105.8,-8,26.79575679,19,ground_ball
OUT,96.5,38,-14.66079505,350,fly_ball
OUT,77.5,53,-23.47010755,218,fly_ball
OUT,100,48,18.31480243,319,fly_ball
OUT,90.6,47,30.08578417,272,fly_ball
DOUBLE,102.4,-4,-42.26987539,26,ground_ball
SINGLE,82.2,19,-43.13644735,232,line_drive
OUT,99.3,8,43.24696913,141,line_drive
OUT,97.8,-13,-14.74997365,12,ground_ball
OUT,80.5,-26,15.72070772,6,ground_ball
OUT,73.3,-4,-20.92485799,17,ground_ball
SINGLE,99.8,5,33.32403511,123,ground_ball
OUT,57.7,-67,28.24973549,1,ground_ball
OUT,69.4,-12,-14.33869378,7,ground_ball
SINGLE,62.9,-46,-16.32162385,2,ground_ball
OUT,79.3,5,-39.46332999,84,ground_ball
OUT,95.1,-15,14.5939998,7,ground_ball
SINGLE,105.4,4,28.88310886,121,ground_ball
OUT,87.7,-19,38.45557713,6,ground_ball
OUT,57.6,57,25.80242361,128,popup
OUT,64.3,1,-1.822789576,37,ground_ball
SINGLE,90.4,-1,0.264754921,44,ground_ball
OUT,70.6,-15,-22.43440097,6,ground_ball
SINGLE,78,21,-29.42010302,244,line_drive
OUT,85.7,41,-5.918994373,281,fly_ball
SINGLE,103.9,5,-10.93126735,103,ground_ball
OUT,83,-33,32.08459606,3,ground_ball
SINGLE,82.6,10,21.56420333,143,ground_ball
OUT,102.8,7,-12.45202368,194,line_drive
OUT,74.8,31,-11.65466826,267,fly_ball
OUT,96.7,8,-8.887271219,146,ground_ball
OUT,66.6,-59,51.2674814,1,ground_ball
DOUBLE,75.8,22,47.73926838,216,line_drive
OUT,92.6,-37,-39.93896334,3,ground_ball
OUT,77.4,-10,-2.236678093,11,ground_ball
OUT,73.2,2,46.63758269,41,ground_ball
OUT,83.7,-11,-15.68458797,9,ground_ball
OUT,69.8,-17,-16.63356576,6,ground_ball
OUT,106.3,15,7.674703608,315,line_drive
OUT,89.2,-34,1.85528595,2,ground_ball
OUT,94.2,-26,-0.927741593,5,ground_ball
OUT,80.5,-37,-38.84207969,3,ground_ball
SINGLE,93.8,0,-0.285335189,48,ground_ball
SINGLE,100.5,31,28.26975903,367,fly_ball
SINGLE,108.4,5,35.88787711,112,ground_ball
SINGLE,84.1,18,-15.01473905,235,line_drive
SINGLE,87.5,8,38.01288509,106,ground_ball
TRIPLE,110.2,-10,45.54962018,12,ground_ball
OUT,93.5,33,-26.5370696,362,fly_ball
OUT,28.7,33,-35.29205578,54,popup
OUT,94.6,-9,-39.93990475,15,ground_ball
OUT,54.4,40,-23.21780278,162,line_drive
OUT,72.7,64,-55.0888582,146,popup
OUT,96.3,-3,26.4316503,33,ground_ball
OUT,87.9,-8,27.81451411,17,ground_ball
OUT,93.5,50,-8.763094249,264,fly_ball
OUT,92.6,50,-3.908803844,274,fly_ball
OUT,59.9,-64,50.89147058,1,ground_ball
OUT,94.4,-7,33.36031128,16,ground_ball
DOUBLE,110.4,12,-17.02591948,258,line_drive
SINGLE,97.7,-4,-18.54181058,25,ground_ball
OUT,89.6,-13,29.3275193,11,ground_ball
DOUBLE,103.7,28,-10.80544941,424,fly_ball
SINGLE,93.3,4,6.287260412,78,line_drive
OUT,30.8,-8,-33.03378719,8,ground_ball
SINGLE,96.8,-22,11.85917895,4,ground_ball
SINGLE,74.7,9,35.63191532,118,ground_ball
OUT,67.8,-9,26.12015086,10,ground_ball
OUT,95.9,31,6.549184313,368,fly_ball
DOUBLE,82.9,32,-47.67684737,287,fly_ball
SINGLE,68.2,-57,-27.95432887,2,ground_ball
SINGLE,102.5,1,-23.34830496,72,ground_ball
HR,106.5,26,-41.95652464,402,fly_ball
SINGLE,33.1,-73,-63.86627653,1,ground_ball
OUT,87.7,-21,35.12532176,6,ground_ball
OUT,102.9,23,-6.367164079,384,fly_ball
HR,105.5,19,-28.82549014,398,line_drive
SINGLE,75.7,24,15.36040236,256,line_drive
SINGLE,93.4,-9,3.984515594,12,ground_ball
OUT,92.4,4,-35.31166011,68,ground_ball
OUT,83.1,30,-27.47948569,283,fly_ball
OUT,90.3,56,-18.54314673,236,fly_ball
SINGLE,104.9,6,18.8411917,122,ground_ball
DOUBLE,95.2,6,46.49633031,106,ground_ball
OUT,56.9,3,-39.15009906,39,ground_ball
OUT,72.1,-16,-15.34637844,8,ground_ball
SINGLE,94.3,1,8.496645627,55,ground_ball
SINGLE,95.4,3,4.584361918,60,ground_ball
OUT,67.1,10,10.7417158,110,ground_ball
OUT,41,-84,-8.471144633,0,ground_ball
OUT,77.1,40,-39.65039265,264,fly_ball
OUT,100.9,-3,-15.36384271,34,ground_ball
OUT,98.5,-3,23.65354082,28,ground_ball
SINGLE,83.4,15,-39.57529754,180,line_drive
SINGLE,83,5,37.37123873,85,ground_ball
SINGLE,89.6,18,-11.11011076,280,line_drive
SINGLE,102.5,14,-5.414567103,301,line_drive
OUT,89.5,-8,-39.53090503,13,ground_ball
OUT,91.5,31,5.380638585,359,fly_ball
OUT,96.2,11,-0.877512661,187,line_drive
OUT,89,-35,-45.12870985,3,ground_ball
HR,107.2,30,17.49314791,428,fly_ball
HR,103,24,20.94053961,411,fly_ball
HR,105.4,24,-10.21440579,408,fly_ball
SINGLE,100.2,-22,-28.11209557,4,ground_ball
SINGLE,98.7,0,-11.55871849,49,ground_ball
OUT,64.8,-9,5.581491607,12,ground_ball
TRIPLE,104.7,37,15.80598918,393,fly_ball
OUT,71.6,46,-34.91012234,224,fly_ball
DOUBLE,101.7,23,20.05914766,386,fly_ball
OUT,89.8,44,17.54625703,321,fly_ball
OUT,101.9,48,32.90088405,336,fly_ball
OUT,89,1,-5.880844966,54,ground_ball
OUT,60.8,-31,42.42982057,5,ground_ball
OUT,93.4,2,-14.47164524,57,ground_ball
OUT,95.4,29,10.80668037,367,fly_ball
DOUBLE,84.9,25,42.35806049,280,line_drive
SINGLE,88.2,14,-27.59797331,192,line_drive
OUT,94.5,46,-30.29508921,306,fly_ball
OUT,84.9,-39,0.129628239,3,ground_ball
OUT,74.6,9,-16.27976762,96,ground_ball
OUT,86.5,49,-28.51646496,261,fly_ball
OUT,98.2,3,22.45719957,69,ground_ball
OUT,76.7,5,-42.93184122,66,ground_ball
OUT,74.2,42,33.17000167,235,fly_ball
SINGLE,98,-51,10.32830911,2,ground_ball
OUT,83.2,45,-15.78181096,256,fly_ball
DOUBLE,114.4,14,46.12453079,267,line_drive
OUT,92.7,37,40.18525124,316,fly_ball
SINGLE,103.3,18,25.31669625,271,line_drive
OUT,85,7,39.38759404,99,ground_ball
OUT,90.4,25,-20.38187039,317,line_drive
OUT,86.1,-23,-34.25709784,4,ground_ball
OUT,86.1,-7,11.35246831,17,ground_ball
OUT,97.8,30,21.20175498,375,fly_ball
OUT,47.8,-82,6.265253363,0,ground_ball
SINGLE,90.7,-6,2.705808309,16,ground_ball
OUT,91.3,1,-37.6342593,51,ground_ball
OUT,89.6,49,-29.5868129,279,fly_ball
OUT,64.3,47,11.04984492,183,popup
SINGLE,95.9,7,-3.815487731,149,ground_ball
OUT,94.9,-4,-44.49788687,13,ground_ball
OUT,87.1,38,26.20091921,303,fly_ball
OUT,97.9,48,-39.77479719,278,fly_ball
DOUBLE,102.9,9,42.04922089,163,line_drive
OUT,67.7,-64,-8.180971633,1,ground_ball
OUT,98.8,-17,17.19950701,6,ground_ball
OUT,103,-13,1.340851914,10,ground_ball
OUT,95.8,30,0.076251991,372,fly_ball
OUT,83.5,52,31.8247997,224,fly_ball
HR,113.7,20,-40.78320348,378,line_drive
OUT,92.9,24,12.14351133,345,line_drive
OUT,87.8,34,-39.16848355,323,fly_ball
OUT,98.3,22,-10.75406243,356,line_drive
SINGLE,93.9,9,10.64359984,144,line_drive
OUT,70.6,42,-37.50094026,232,fly_ball
OUT,66.2,49,36.90899849,179,popup
OUT,84.6,69,57.49667432,115,popup
OUT,98.2,29,16.17799914,370,fly_ball
OUT,83.9,26,-19.93708074,291,line_drive
OUT,92.3,48,-24.41023852,262,fly_ball
DOUBLE,100,18,-12.38649977,331,line_drive
OUT,87.6,2,15.89301963,55,ground_ball
OUT,101.2,-32,-16.51622396,2,ground_ball
SINGLE,102.2,-3,21.27575462,29,ground_ball
HR,101.6,26,-15.04238308,397,fly_ball
OUT,74.5,84,-42.14244648,40,popup
OUT,88.7,32,-32.75601813,336,fly_ball
OUT,83.7,26,7.491924938,305,line_drive
OUT,55.7,-65,38.57098422,1,ground_ball
DOUBLE,106.3,19,20.86061394,380,line_drive
OUT,94.1,28,25.19169058,345,fly_ball
OUT,98.6,6,-25.11415831,113,ground_ball
OUT,66.2,-23,43.95663331,8,ground_ball
DOUBLE,85.1,16,45.30666494,203,line_drive
HR,108.5,36,-20.17711388,407,fly_ball
OUT,96.1,-2,-35.19869078,37,ground_ball
OUT,104.6,5,27.55411306,101,ground_ball
OUT,93.9,6,5.108214343,110,line_drive
DOUBLE,103.2,18,-11.57823108,359,line_drive
OUT,73.2,62,6.541841571,127,popup
SINGLE,102.3,5,-31.09538369,86,ground_ball
OUT,96.6,-17,-0.021303505,7,ground_ball
OUT,80.8,9,-13.90862713,126,ground_ball
OUT,104.4,29,-4.055072253,404,fly_ball
OUT,107.4,-8,25.64332831,16,ground_ball
DOUBLE,90,13,-46.48499649,182,line_drive
OUT,74.5,54,39.64931289,191,fly_ball
OUT,66.4,63,14.46667892,122,popup
OUT,91.5,-43,-30.00333245,2,ground_ball
OUT,88.2,38,-24.89345313,299,fly_ball
SINGLE,103.9,15,-7.14317474,316,line_drive
OUT,74.3,66,-33.67964695,125,popup
OUT,96.3,36,21.79437367,338,fly_ball
OUT,89.2,23,10.76439201,320,line_drive
HR,101,28,23.74363431,399,fly_ball
SINGLE,65.4,48,46.42168914,184,fly_ball
OUT,57.9,-16,28.29327883,8,ground_ball
OUT,64,0,-21.13129623,35,ground_ball
DOUBLE,97.2,17,46.56470151,254,line_drive
OUT,82.1,25,3.426997586,294,line_drive
