result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type
SINGLE,110.4,-9,26.30156291,14,ground_ball
OUT,88.2,83,-69.32589898,61,popup
SINGLE,98.4,0,-27.32629165,48,ground_ball
DOUBLE,89.2,21,-11.6174233,304,line_drive
SINGLE,96,3,-28.67889945,73,ground_ball
OUT,93.7,24,26.9258817,314,line_drive
SINGLE,89.1,3,-27.74448884,65,ground_ball
OUT,75.7,-1,-14.30735712,27,ground_ball
OUT,56.4,-42,-8.968571138,1,ground_ball
OUT,91.1,31,22.1095706,337,fly_ball
HR,106,28,19.96167369,397,fly_ball
OUT,88.4,-6,-1.879215915,17,ground_ball
OUT,106.5,-6,-10.00738885,19,ground_ball
OUT,84,44,24.02631619,249,fly_ball
HR,117.8,22,23.4768709,422,fly_ball
OUT,89.8,54,-36.90745587,208,fly_ball
OUT,82.3,-22,1.155043884,7,ground_ball
OUT,91.1,-10,47.21530261,12,ground_ball
SINGLE,102.6,-6,-29.79696835,16,ground_ball
HR,108.9,39,43.7324728,378,fly_ball
OUT,96.3,36,35.7781343,321,fly_ball
OUT,84.8,22,20.72704149,269,line_drive
OUT,97.2,-8,-35.89311836,12,ground_ball
HR,115.9,37,45.98579805,397,fly_ball
SINGLE,100.3,14,7.290221942,266,line_drive
OUT,86.6,28,-41.52336709,308,fly_ball
OUT,91.5,48,3.075604513,252,fly_ball
OUT,56.8,-30,-18.54228724,5,ground_ball
OUT,92.4,58,-47.263637,226,fly_ball
SINGLE,92.5,13,-15.31118719,227,line_drive
OUT,71.4,-8,-31.09878169,12,ground_ball
SINGLE,84.8,18,20.2282184,234,line_drive
HR,102.4,31,-22.14990287,378,fly_ball
SINGLE,94.7,19,35.76525235,252,line_drive
OUT,64.5,16,35.42828326,134,line_drive
OUT,87.4,81,14.97811028,15,popup
OUT,103.6,32,10.66774151,386,fly_ball
OUT,100.9,23,-33.93832925,350,fly_ball
SINGLE,98.9,9,-0.449450794,155,line_drive
OUT,103,7,-23.09873242,137,ground_ball
OUT,96.2,47,36.28744802,266,fly_ball
OUT,74.6,-1,-28.76389433,34,ground_ball
OUT,99.3,15,32.46058105,269,line_drive
OUT,81.7,50,-15.74136662,223,fly_ball
OUT,64.5,63,-1.614478069,116,popup
OUT,79.4,61,34.59554412,170,popup
OUT,95.7,37,-34.08927978,348,fly_ball
OUT,96.7,6,-32.46928517,158,line_drive
SINGLE,74.8,40,45.32680332,232,fly_ball
OUT,76.5,-11,12.63453329,11,ground_ball
OUT,50.7,27,-28.53197111,133,line_drive
SINGLE,102.8,19,32.89224238,245,line_drive
OUT,79.7,37,-41.57828743,257,fly_ball
SINGLE,73.5,12,-20.36663365,134,ground_ball
OUT,72.9,-22,21.0330551,8,ground_ball
OUT,97.2,25,11.06215649,377,fly_ball
SINGLE,85,-9,-23.93902441,11,ground_ball
OUT,65.3,-5,3.933812503,20,ground_ball
SINGLE,87.4,-48,-39.31469557,3,ground_ball
OUT,100.1,36,-12.78307478,369,fly_ball
OUT,99.8,-7,45.57086297,15,ground_ball
OUT,95.6,-18,-33.26023443,5,ground_ball
OUT,89.2,-19,27.76254712,3,ground_ball
HR,99.1,23,33.33438514,365,line_drive
OUT,98.6,21,-20.22864735,317,line_drive
SINGLE,90.1,19,36.97331749,255,line_drive
OUT,107.3,5,25.59042231,106,ground_ball
OUT,86.9,51,-5.763011087,245,fly_ball
SINGLE,96.6,7,-20.98474623,161,line_drive
OUT,67.2,-36,-30.42006898,3,ground_ball
OUT,90.8,-29,-15.36643776,4,ground_ball
OUT,106.5,19,29.67433755,298,line_drive
HR,111.3,37,9.065972882,414,fly_ball
OUT,103.5,48,-27.20162312,328,fly_ball
SINGLE,81.6,19,31.64377328,228,line_drive
OUT,97.3,-13,21.20021666,14,ground_ball
OUT,89.3,5,-31.05619638,110,ground_ball
OUT,104.5,2,-36.85294874,70,ground_ball
OUT,84.8,58,-37.33249188,195,fly_ball
DOUBLE,83.6,11,39.4223791,135,line_drive
DOUBLE,99.5,24,-25.75687076,365,fly_ball
OUT,80.9,-25,45.95484125,3,ground_ball
OUT,81.5,10,-34.18645904,139,line_drive
OUT,97.6,59,-15.31413533,192,popup
OUT,82,77,39.75000259,40,popup
OUT,92.5,40,-1.612786337,321,fly_ball
OUT,97.8,-32,43.5277912,3,ground_ball
OUT,96.7,46,17.61142755,301,fly_ball
SINGLE,92.3,16,18.84978057,222,line_drive
SINGLE,88.1,2,-19.55552125,63,ground_ball
OUT,80.4,11,27.66883642,128,ground_ball
SINGLE,105.2,15,8.614822259,312,line_drive
OUT,69.4,-37,11.64218364,2,ground_ball
OUT,96,76,-80.01619767,68,popup
OUT,74.1,-29,29.15269794,1,ground_ball
SINGLE,66.3,-41,-26.56505118,2,ground_ball
SINGLE,103,14,35.16684818,272,line_drive
OUT,86,77,-81.79692686,89,popup
OUT,105.8,6,-25.09061839,119,ground_ball
OUT,91.7,28,11.36931863,330,fly_ball
OUT,59,65,-63.1430211,111,popup
SINGLE,92.9,16,-12.51909533,272,line_drive
OUT,88.5,27,-10.51204128,322,fly_ball
OUT,86.1,73,50.2895278,85,popup
DOUBLE,93.3,9,-47.80789716,164,line_drive
SINGLE,105.1,9,12.63866314,166,line_drive
SINGLE,77.6,6,-5.441391945,73,ground_ball
OUT,74.2,74,20.14013823,78,popup
OUT,103.9,40,-13.60234589,358,fly_ball
SINGLE,95.3,15,39.39182067,243,line_drive
OUT,95.8,47,53.24366785,268,fly_ball
OUT,103.3,66,16.7534195,126,popup
SINGLE,107.7,-3,31.78382245,31,ground_ball
DOUBLE,108.2,10,-44.05395153,179,line_drive
OUT,88.7,31,34.71107234,316,fly_ball
OUT,78.7,71,-15.09871016,98,popup
OUT,96.9,3,46.8523873,88,ground_ball
OUT,91.6,39,26.01147634,318,fly_ball
OUT,64.6,-28,31.92166122,5,ground_ball
SINGLE,85.5,2,-25.01576842,72,ground_ball
SINGLE,85.6,0,38.52776751,45,ground_ball
SINGLE,91.8,3,-28.08599815,75,ground_ball
OUT,82.5,37,40.15839779,256,fly_ball
HR,114.3,22,-17.99886345,439,fly_ball
OUT,99.8,18,15.42359444,300,line_drive
OUT,90.1,21,-5.102249092,304,line_drive
OUT,84.1,-35,20.28558515,3,ground_ball
OUT,86.9,33,13.09998152,316,fly_ball
OUT,102.8,21,-15.55048698,383,line_drive
OUT,93.6,47,27.86192381,285,fly_ball
OUT,91.7,-3,-22.9842588,21,ground_ball
HR,102.9,32,-42.02176512,378,fly_ball
OUT,93.5,42,-22.46126345,294,fly_ball
OUT,100.1,30,20.02742038,357,fly_ball
OUT,96.2,10,23.59971965,141,ground_ball
OUT,90.7,1,41.69499487,49,ground_ball
OUT,101.9,31,17.71952078,353,fly_ball
OUT,99.7,42,-12.35500208,334,fly_ball
OUT,101.4,45,0.980293718,314,fly_ball
OUT,104.1,16,7.758294183,364,line_drive
OUT,87.8,32,-24.39690526,293,fly_ball
HR,109.7,31,12.2091005,401,fly_ball
OUT,81.3,48,-24.63865193,233,fly_ball
OUT,87.8,-37,-33.68137647,2,ground_ball
SINGLE,107.6,10,14.54789096,200,line_drive
SINGLE,105.4,9,5.704699443,219,line_drive
OUT,89.2,-23,-32.85981073,6,ground_ball
OUT,100.6,51,15.35351117,281,fly_ball
SINGLE,76.7,17,-10.12580676,229,line_drive
OUT,97.8,40,-23.82840483,342,fly_ball
OUT,83.6,-17,30.0121483,4,ground_ball
SINGLE,110.5,9,-5.82357135,232,line_drive
SINGLE,107.5,12,3.332973325,235,line_drive
OUT,92.3,50,17.28706738,258,fly_ball
SINGLE,104.9,0,-29.27664017,52,ground_ball
OUT,81.3,49,-30.63136995,216,fly_ball
SINGLE,72.6,17,1.818712171,189,line_drive
OUT,86.9,-2,-46.03735719,35,ground_ball
OUT,80.2,44,20.14598817,260,fly_ball
SINGLE,94.8,8,1.725049897,158,line_drive
SINGLE,106.8,-3,2.314500944,30,ground_ball
OUT,84.8,49,23.3551971,245,fly_ball
SINGLE,96.1,0,16.78184717,50,ground_ball
OUT,109.6,18,-27.32601614,347,line_drive
OUT,97.2,9,19.68324588,142,ground_ball
OUT,90,-37,6.273888179,3,ground_ball
OUT,91.1,27,12.10547035,335,fly_ball
OUT,90.8,63,53.47960114,200,fly_ball
OUT,80.6,3,-40.47870903,58,ground_ball
OUT,79.7,70,62.76849686,132,popup
DOUBLE,89.1,16,-47.45085264,208,line_drive
OUT,82.7,21,-27.73899046,270,line_drive
OUT,88.3,-5,-34.11138193,23,ground_ball
SINGLE,92.6,-6,34.74563202,22,ground_ball
OUT,95.3,68,29.26248004,134,popup
OUT,106.7,15,28.89745345,296,line_drive
OUT,107.1,1,-19.6171679,62,ground_ball
SINGLE,105.1,7,-26.06683956,193,line_drive
OUT,73.5,68,47.27359742,120,popup
OUT,81.8,52,40.88237265,230,fly_ball
HR,105.1,29,34.03312725,381,fly_ball
OUT,93.6,52,17.70482952,252,fly_ball
OUT,73,13,-29.66242911,147,line_drive
OUT,82.7,64,0.547053052,153,popup
OUT,82.5,21,38.69597983,253,line_drive
OUT,82.3,28,29.00944612,285,line_drive
OUT,90.6,9,0.203666779,123,ground_ball
OUT,103.5,21,-8.945852888,360,line_drive
SINGLE,94.8,-1,31.8388637,43,ground_ball
OUT,59.6,4,-15.46734373,49,ground_ball
OUT,77,39,11.37662783,254,fly_ball
OUT,94.8,46,5.661726404,298,fly_ball
SINGLE,101.7,16,-32.14460002,268,line_drive
OUT,69,70,69.09682926,104,popup
SINGLE,109.6,14,6.154147551,254,line_drive
OUT,105.1,20,-9.873975616,344,line_drive
SINGLE,80.3,2,-0.117194347,58,ground_ball
HR,102.3,28,12.14057944,391,fly_ball
OUT,93.9,63,-21.69584234,162,popup
DOUBLE,104.8,14,-40.02573666,234,line_drive
OUT,75,61,31.92806536,164,popup
SINGLE,110,12,-28.03385189,229,line_drive
OUT,102.2,46,13.70133725,330,fly_ball
OUT,107.6,-7,-28.77150297,14,ground_ball
OUT,105.2,14,28.53011123,296,line_drive
HR,103.6,35,40.60826074,395,fly_ball
OUT,95,65,-18.26485452,166,popup
OUT,60.7,38,-4.984995841,183,popup
OUT,88.6,-7,-36.50244578,18,ground_ball
DOUBLE,74,3,-44.97902278,46,ground_ball
OUT,99.1,13,-4.623730389,300,line_drive
SINGLE,88.7,19,3.76637331,263,line_drive
OUT,91.9,24,-2.179950754,330,line_drive
SINGLE,86.7,16,5.089816511,246,line_drive
OUT,62.3,22,1.548400887,166,line_drive
OUT,87,39,-31.94612269,282,fly_ball
OUT,77.9,-24,42.37008067,4,ground_ball
OUT,89.7,31,-20.23262594,319,fly_ball
OUT,101.2,25,12.75871415,376,fly_ball
OUT,95.6,-8,-23.66335883,11,ground_ball
OUT,71.3,10,12.50603741,100,ground_ball
OUT,103.1,26,-1.592245429,393,fly_ball
OUT,99.9,-16,-14.1358882,6,ground_ball
OUT,90.8,47,-49.31113925,275,fly_ball
OUT,88.7,42,45.56255378,278,fly_ball
OUT,96.3,-21,-19.10223417,5,ground_ball
OUT,99.6,58,34.63196217,240,fly_ball
OUT,101.7,19,7.987085379,343,line_drive
OUT,95.7,34,36.52187118,320,fly_ball
SINGLE,81.3,18,-12.41462043,261,line_drive
SINGLE,100.1,13,18.34143106,234,line_drive
OUT,74.3,-68,-8.25943798,1,ground_ball
SINGLE,83,14,-31.908645,187,line_drive
OUT,101.6,0,-35.01488769,43,ground_ball
SINGLE,116.5,18,15.17437858,381,line_drive
SINGLE,90,11,24.11930007,187,line_drive
SINGLE,100.4,8,38.59331753,191,line_drive
OUT,99.1,28,28.22757058,349,fly_ball
OUT,87.7,54,-47.62166623,231,fly_ball
SINGLE,90.8,17,17.09178653,271,line_drive
OUT,84,85,17.01680202,45,popup
OUT,97.8,32,12.0914307,358,fly_ball
OUT,80,13,29.41580457,170,line_drive
SINGLE,102.4,-15,39.62653239,9,ground_ball
OUT,100.8,-5,21.72497761,23,ground_ball
OUT,75.2,-12,21.21488287,11,ground_ball
SINGLE,87.9,18,3.620129644,250,line_drive
OUT,99.4,51,2.076217007,280,fly_ball
OUT,90.6,-31,36.31725655,4,ground_ball
OUT,98.1,6,-12.78291565,156,line_drive
OUT,63.6,-24,34.15819439,4,ground_ball
OUT,91,-23,51.58161319,5,ground_ball
OUT,87,-31,42.13389933,3,ground_ball
OUT,100.8,-10,-15.97668395,7,ground_ball
SINGLE,94.8,-5,-1.213589658,21,ground_ball
DOUBLE,105.9,14,12.21417796,264,line_drive
OUT,73.3,51,-34.09166688,197,fly_ball
OUT,93.6,11,-18.68540448,189,line_drive
OUT,90.4,-39,-16.83597448,2,ground_ball
SINGLE,54.3,20,26.74159604,120,ground_ball
SINGLE,92,-20,38.53331984,4,ground_ball
SINGLE,95.7,15,22.17659735,241,line_drive
DOUBLE,107,24,-6.123086316,403,fly_ball
SINGLE,84.9,22,34.16255697,250,line_drive
OUT,98.7,17,13.68352369,316,line_drive
OUT,46.4,3,51.73664443,39,ground_ball
SINGLE,106,14,13.47477745,244,line_drive
DOUBLE,82.6,21,-45.83736101,224,line_drive
OUT,92.6,11,17.96518903,177,line_drive
OUT,102.3,62,-38.05243695,174,popup
OUT,54.1,-69,83.03458151,1,ground_ball
HR,107.7,35,-19.25372915,396,fly_ball
SINGLE,42,-32,23.10731809,4,ground_ball
SINGLE,98,8,-19.85454116,182,line_drive
SINGLE,99.6,-6,-40.27502198,17,ground_ball
OUT,80.8,-25,21.89571398,6,ground_ball
SINGLE,101.7,23,19.93921249,370,line_drive
OUT,81.9,50,-46.58715849,213,fly_ball
OUT,63.2,50,-0.108588054,190,fly_ball
OUT,78.5,43,11.71864048,243,fly_ball
OUT,73.6,8,-23.90970209,80,ground_ball
DOUBLE,99.6,25,-12.87656459,394,line_drive
OUT,66.5,69,38.87844851,80,popup
OUT,87,27,-43.64106726,288,line_drive
SINGLE,101.1,17,-38.13739675,260,line_drive
OUT,89.8,42,20.78814979,260,fly_ball
OUT,95.7,9,-23.44827381,128,ground_ball
OUT,102.1,-38,-10.08505872,3,ground_ball
OUT,68.7,-9,25.89342468,8,ground_ball
OUT,90.4,54,31.81556791,214,fly_ball
DOUBLE,88.9,24,-43.57797371,302,line_drive
OUT,78.4,-10,-13.1884838,16,ground_ball
OUT,81.6,49,42.25944341,230,fly_ball
SINGLE,94.1,3,2.373884202,61,ground_ball
OUT,105.5,-11,-34.64933144,13,ground_ball
OUT,88.4,28,30.3961804,326,fly_ball
OUT,79.7,1,-43.11120196,43,ground_ball
OUT,81.8,-41,27.11611735,3,ground_ball
OUT,73.9,-16,47.23155808,6,ground_ball
OUT,87.8,68,-16.46806668,120,popup
OUT,101.2,9,14.50538498,196,line_drive
OUT,87.3,-7,-39.47197893,18,ground_ball
SINGLE,106.5,4,-36.63606134,96,ground_ball
OUT,104.3,52,49.18559542,285,fly_ball
HR,108.8,25,-30.90299628,420,fly_ball
OUT,87.8,12,15.86298461,146,line_drive
OUT,68.6,-13,-16.96986821,7,ground_ball
OUT,85,50,-37.03063609,245,fly_ball
OUT,89.7,24,-26.74905232,322,line_drive
OUT,88.4,-5,36.83715097,28,ground_ball
OUT,93.3,-17,47.98870053,6,ground_ball
OUT,88,32,8.475905837,328,fly_ball
OUT,63.5,12,43.32559695,101,ground_ball
OUT,78.8,53,47.11698333,199,popup
OUT,60.6,24,6.915642809,161,line_drive
OUT,93,38,-44.04754463,322,fly_ball
OUT,89.1,46,35.38905542,286,fly_ball
OUT,103,39,32.12163328,355,fly_ball
OUT,61.2,-41,39.88839191,2,ground_ball
OUT,83,-17,37.25107646,6,ground_ball
OUT,94.4,69,-28.568213,142,popup
OUT,92.5,1,-6.324311052,54,ground_ball
OUT,101.8,-10,-35.53212426,9,ground_ball
SINGLE,93.7,18,15.00481023,261,line_drive
SINGLE,101.7,0,-25.85715879,49,ground_ball
OUT,101,33,-11.01794922,369,fly_ball
OUT,105.3,3,30.77536172,69,ground_ball
HR,109.2,36,-30.34338821,428,fly_ball
OUT,82.1,8,-33.50642784,111,ground_ball
OUT,101.8,-14,30.94420299,7,ground_ball
OUT,71.3,-22,18.62525272,3,ground_ball
OUT,100.9,31,25.28840885,366,fly_ball
OUT,74.3,76,79.7277914,69,popup
SINGLE,101.1,7,36.6032378,122,ground_ball
OUT,92.3,1,-18.60773412,53,ground_ball
OUT,92.2,9,27.08625529,140,ground_ball
OUT,75.4,-44,41.35242774,3,ground_ball
OUT,90.4,22,-5.415936044,338,line_drive
OUT,99.6,39,40.27044178,343,fly_ball
OUT,69.7,17,-7.848741976,167,line_drive
OUT,77.7,12,-41.3628618,127,line_drive
OUT,101,-23,-14.69713619,6,ground_ball
OUT,94.3,17,-32.80627498,274,line_drive
OUT,96.7,-19,23.77004159,10,ground_ball
OUT,107.7,-9,12.85662962,16,ground_ball
OUT,99.7,26,35.34845713,368,fly_ball
SINGLE,100.9,-2,-28.43064254,29,ground_ball
OUT,91.3,24,-24.61951212,309,line_drive
OUT,95.8,-29,-19.16961625,5,ground_ball
OUT,92.5,23,7.290133412,335,line_drive
OUT,61,-48,-5.542269617,2,ground_ball
OUT,93.7,61,28.06029556,166,popup
DOUBLE,100.7,20,-16.94156311,366,line_drive
SINGLE,92.3,14,41.57777271,241,line_drive
OUT,93.6,-17,45.17109551,7,ground_ball
SINGLE,92.8,12,24.87481517,229,line_drive
SINGLE,116.9,-3,13.79227427,33,ground_ball
OUT,85.4,5,30.30135376,90,ground_ball
DOUBLE,115.5,16,-16.0395126,358,line_drive
SINGLE,98.9,13,-33.88204248,231,line_drive
OUT,104.1,39,31.38632529,348,fly_ball
OUT,84.5,60,14.81875524,190,popup
OUT,92.7,29,-4.522867544,350,fly_ball
SINGLE,108.5,9,23.30181347,211,line_drive
SINGLE,86.7,10,42.5824342,167,line_drive
OUT,101.2,-8,21.8736934,13,ground_ball
SINGLE,105.7,1,-21.66171007,61,ground_ball
OUT,80.8,8,31.38983502,126,ground_ball
OUT,103,61,-9.601124018,197,popup
OUT,104.5,2,30.11970815,64,ground_ball
OUT,114.7,14,-26.60542487,347,line_drive
OUT,76.6,47,-2.787528989,227,popup
OUT,98.6,-1,25.13756993,48,ground_ball
OUT,92.1,-16,-38.35011648,9,ground_ball
OUT,103.9,-19,5.421323728,7,ground_ball
SINGLE,109.9,10,15.07174498,219,line_drive
OUT,82.2,70,61.12172293,105,popup
OUT,93.4,20,11.0216658,306,line_drive
OUT,103,-17,28.03274552,8,ground_ball
OUT,93.9,29,-5.512243673,341,fly_ball
OUT,88.1,23,-8.835274837,299,line_drive
OUT,60.2,-43,53.22571475,2,ground_ball
OUT,103.1,17,28.18573617,338,line_drive
DOUBLE,110.5,-6,44.51160177,16,ground_ball
OUT,91.1,28,23.60259101,317,fly_ball
OUT,87.6,18,-30.52830712,251,line_drive
OUT,67.2,-10,-23.2574631,16,ground_ball
SINGLE,105.9,-7,34.03652666,17,ground_ball
DOUBLE,109.2,11,-3.784309583,170,line_drive
OUT,74.2,-50,32.34785519,1,ground_ball
OUT,96.1,-27,33.03528712,5,ground_ball
DOUBLE,89.8,24,-46.46370167,283,line_drive
OUT,91.6,54,-39.00503074,264,fly_ball
SINGLE,83.8,13,38.896728,191,line_drive
SINGLE,100,12,2.925813341,272,line_drive
OUT,77.9,28,-23.17708057,280,line_drive
OUT,79.9,-42,37.48811333,2,ground_ball
SINGLE,89.7,9,-27.53856323,116,ground_ball
OUT,92.9,32,40.11543661,333,fly_ball
SINGLE,103.3,11,12.47172223,222,line_drive
OUT,83.2,6,41.84161157,82,ground_ball
DOUBLE,97.1,24,38.71750791,343,fly_ball
OUT,89.3,52,37.64618826,226,fly_ball
OUT,71.6,73,86.29074457,76,popup
OUT,64.3,48,-27.35573614,191,fly_ball
OUT,92.6,61,-19.67292492,159,popup
HR,100.8,29,-28.28790087,382,fly_ball
SINGLE,96.3,7,2.270550092,127,ground_ball
OUT,97.3,25,-8.231074971,355,fly_ball
OUT,83.2,-30,-17.05134093,4,ground_ball
OUT,69.4,-3,-22.43327661,26,ground_ball
SINGLE,71,29,-15.61565687,224,fly_ball
SINGLE,72.2,23,-17.65141104,226,line_drive
OUT,76.9,6,-5.708954055,97,line_drive
OUT,91.7,55,33.8368072,225,fly_ball
OUT,98,39,-1.699634076,320,fly_ball
OUT,100.3,36,15.5658303,341,fly_ball
HR,101.4,31,-43.22053133,354,fly_ball
OUT,81.7,-10,31.29491762,10,ground_ball
HR,109.9,22,-36.3787546,418,fly_ball
OUT,69.2,-38,45.29816235,3,ground_ball
OUT,75.8,34,-36.86989765,247,fly_ball
OUT,75.4,4,23.47053024,55,ground_ball
SINGLE,94.4,9,8.523795956,117,ground_ball
OUT,103.4,17,21.85121094,329,line_drive
OUT,103.3,-7,37.99679647,14,ground_ball
OUT,47.3,63,78.4302656,91,popup
OUT,107.6,-7,-10.92301846,17,ground_ball
OUT,99.9,-12,25.38347499,10,ground_ball
SINGLE,109.2,12,-6.514770235,238,line_drive
SINGLE,108.7,-5,35.56229453,21,ground_ball
OUT,100.6,-11,38.71935178,13,ground_ball
OUT,60.8,10,-10.49529693,73,ground_ball
OUT,100.1,43,-8.715778494,326,fly_ball
SINGLE,73.7,21,28.5123052,198,line_drive
OUT,68.1,45,-10.89853903,191,fly_ball
OUT,86.9,49,-41.98631165,237,fly_ball
OUT,78.1,62,23.5305129,141,popup
DOUBLE,73.7,35,13.15601778,250,fly_ball
OUT,59.3,0,-32.83906936,25,ground_ball
SINGLE,104.4,-1,33.05986367,43,ground_ball
OUT,85.2,43,-21.39846278,256,fly_ball
SINGLE,100.4,12,13.8702039,184,line_drive
SINGLE,90.5,15,-18.08168522,222,line_drive
OUT,86,-36,-7.985085023,4,ground_ball
OUT,71.6,75,71.54510139,71,popup
OUT,92.8,53,-29.48941043,258,fly_ball
OUT,85.6,61,72.49465772,168,popup
OUT,94.7,18,0.193383765,318,line_drive
OUT,98.3,-17,32.03277544,6,ground_ball
OUT,37.6,-51,63.10812256,2,ground_ball
OUT,94.7,36,-1.379141299,326,fly_ball
SINGLE,87.6,3,1.444592234,72,ground_ball
OUT,67.1,20,21.17130011,162,line_drive
SINGLE,90.4,-6,-24.57977473,12,ground_ball
OUT,79.8,-33,47.91300093,3,ground_ball
OUT,96.6,69,43.17379671,103,popup
HR,112.9,35,-28.98098846,417,fly_ball
OUT,74.7,-40,43.41073732,3,ground_ball
OUT,51.5,-75,-8.205524574,1,ground_ball
OUT,75.7,44,39.25465111,220,fly_ball
OUT,99.4,-6,-41.61889011,20,ground_ball
OUT,83,-37,34.33474782,3,ground_ball
OUT,100.5,35,-6.202767029,362,fly_ball
OUT,99.1,-18,-38.88847103,9,ground_ball
OUT,79.4,-18,29.09017724,3,ground_ball
OUT,84.2,25,-1.643722813,293,line_drive
SINGLE,97.2,3,-1.225496971,99,ground_ball
OUT,78.7,41,-22.82066043,254,fly_ball
OUT,93.2,39,-9.769670579,317,fly_ball
TRIPLE,103,17,20.90566349,304,line_drive
DOUBLE,94.2,24,-46.48071904,327,line_drive
SINGLE,67.7,-6,-19.6171679,15,ground_ball
OUT,104.7,-7,3.722197925,15,ground_ball
OUT,106.9,16,8.316374818,331,line_drive
OUT,99.2,39,-4.604149053,366,fly_ball
OUT,97,32,5.878128684,368,fly_ball
SINGLE,108.6,4,-4.238469185,125,ground_ball
OUT,95.5,27,21.14560095,354,fly_ball
OUT,92.3,29,13.65312425,343,fly_ball
DOUBLE,114.1,18,-9.523392207,405,line_drive
OUT,90.2,31,-38.11665931,340,fly_ball
OUT,98.5,-14,42.00971199,9,ground_ball
OUT,100.5,32,33.69119809,353,fly_ball
OUT,85.2,53,-5.485704963,235,fly_ball
OUT,94,-17,-27.58911027,8,ground_ball
OUT,75.5,-28,39.3331499,3,ground_ball
DOUBLE,95.9,29,-44.77979769,351,fly_ball
OUT,84,-8,25.89325536,13,ground_ball
OUT,108.2,-16,-19.57698356,10,ground_ball
OUT,98.5,6,36.22841569,109,ground_ball
OUT,101.3,29,28.17518535,366,fly_ball
OUT,81.6,-7,45.99575086,12,ground_ball
OUT,114.4,9,-22.92325163,194,line_drive
OUT,107.7,33,-1.731282692,408,fly_ball
OUT,76.6,-7,-14.62044278,13,ground_ball
OUT,87.4,-11,-48.22529092,7,ground_ball
OUT,85.8,-14,48.99540109,11,ground_ball
OUT,90.2,28,18.31052822,320,fly_ball
OUT,98.1,41,-35.44156992,331,fly_ball
OUT,91.7,19,4.75989209,317,line_drive
OUT,102,41,21.35188963,344,fly_ball
OUT,73.1,-14,-32.46506145,9,ground_ball
OUT,78.8,74,-22.65967179,90,popup
OUT,102,10,-42.76636956,164,line_drive
SINGLE,96.8,11,17.28931916,207,line_drive
OUT,87.3,-6,-20.06144454,18,ground_ball
DOUBLE,93.6,20,-45.58673573,271,line_drive
SINGLE,85.7,16,42.14981452,189,line_drive
OUT,102.2,-10,-36.83738838,12,ground_ball
OUT,93.3,55,-14.72218146,245,fly_ball
OUT,86.7,22,-25.39708379,259,line_drive
OUT,94.8,45,-35.11711011,310,fly_ball
OUT,92,35,-18.35057444,326,fly_ball
OUT,98,33,-3.74078378,356,fly_ball
SINGLE,75,16,-21.07134641,179,line_drive
SINGLE,82.9,13,38.81941839,179,line_drive
OUT,86.2,73,47.42776603,93,popup
OUT,92,32,-18.74458709,338,fly_ball
OUT,88,-24,42.92147526,6,ground_ball
OUT,92.7,22,-21.37745682,338,line_drive
OUT,57.2,34,-33.33129605,160,popup
OUT,86.2,4,11.56080897,76,ground_ball
OUT,94,10,29.9674705,143,line_drive
OUT,91.3,24,-14.35181813,312,line_drive
OUT,91.9,-19,22.68897258,6,ground_ball
DOUBLE,97.3,10,-48.86634404,141,line_drive
OUT,85.1,-50,40.03696877,2,ground_ball
SINGLE,95,-14,-4.138930826,10,ground_ball
OUT,81.6,37,-32.09086516,285,fly_ball
OUT,92.9,33,-28.13630005,310,fly_ball
OUT,77.6,23,31.39966933,258,fly_ball
OUT,93.6,33,-14.92009227,356,fly_ball
OUT,72,45,-27.49672429,227,fly_ball
SINGLE,104.8,-2,-6.940914174,34,ground_ball
SINGLE,105.3,9,10.75763203,207,line_drive
OUT,77.1,39,1.01652047,261,fly_ball
SINGLE,105.1,-6,9.032698081,14,ground_ball
OUT,64.2,15,1.101706115,135,ground_ball
OUT,101.3,26,-6.443118185,376,fly_ball
SINGLE,101.7,6,20.05300897,140,ground_ball
OUT,85.9,48,-36.48971442,260,fly_ball
OUT,81.9,-2,27.89537756,25,ground_ball
OUT,91,42,-30.18522592,278,fly_ball
OUT,94.2,61,5.292280338,200,popup
OUT,91.4,53,-36.38528515,261,fly_ball
SINGLE,73.3,-46,-32.71755707,2,ground_ball
OUT,89.2,85,-41.91592494,38,popup
SINGLE,97.4,12,-13.72662865,216,line_drive
OUT,99.3,26,22.83584768,346,fly_ball
OUT,91.5,-31,28.4499463,3,ground_ball
SINGLE,94.1,-1,34.3200131,34,ground_ball
OUT,86.3,-21,-26.8737539,5,ground_ball
SINGLE,82.4,0,-9.823155347,41,ground_ball
OUT,94,-17,-34.27465801,8,ground_ball
OUT,91.5,65,-15.05236274,135,popup
TRIPLE,106.3,23,-2.810613407,400,fly_ball
OUT,80.2,50,-19.57210841,239,fly_ball
SINGLE,105.4,-5,-3.029616133,19,ground_ball
HR,108.3,22,33.23703214,369,fly_ball
OUT,71.5,6,29.36577004,72,ground_ball
OUT,103.8,27,-6.671015948,391,fly_ball
OUT,80.1,53,14.94065545,214,popup
OUT,75.3,71,42.23021725,89,popup
SINGLE,96.3,-21,16.08378381,6,ground_ball
OUT,99.8,28,15.11397094,362,fly_ball
OUT,74.9,30,29.08905933,254,fly_ball
SINGLE,95.5,2,35.24410888,63,ground_ball
OUT,94.5,-22,36.97194044,4,ground_ball
