result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,is_theoretical_fair
SINGLE,93.8,-4,-24.37411210143264,30.0,ground_ball,1
SINGLE,74.5,16,3.5115913878704177,196.0,line_drive,1
SINGLE,94.1,4,13.031568288490652,80.0,ground_ball,1
OUT,99.3,-13,-30.36415856245793,11.0,ground_ball,1
DOUBLE,106.0,21,-21.588007088064863,392.0,line_drive,1
SINGLE,69.9,20,12.81404562188003,198.0,line_drive,1
OUT,77.8,-9,28.825553088219262,7.0,ground_ball,1
SINGLE,96.5,12,22.974112269546826,246.0,line_drive,1
OUT,70.4,-17,-39.60232707690592,9.0,ground_ball,1
OUT,75.8,31,0.1810547189948815,264.0,fly_ball,1
DOUBLE,105.2,12,19.12095080922596,249.0,line_drive,1
OUT,63.3,48,12.936349917582676,170.0,popup,1
OUT,101.9,15,11.040500207587836,312.0,line_drive,1
OUT,70.9,-22,-31.58962733998857,3.0,ground_ball,1
OUT,100.6,-2,44.85922441224091,34.0,ground_ball,1
DOUBLE,108.4,23,43.02096295255961,350.0,fly_ball,1
OUT,88.4,8,14.605335778698908,150.0,ground_ball,1
SINGLE,105.5,-1,-33.85931117698846,32.0,ground_ball,1
OUT,76.6,3,24.52477516856709,58.0,ground_ball,1
OUT,98.3,24,-0.7178711867193188,384.0,fly_ball,1
OUT,88.7,39,1.716266248098211,308.0,fly_ball,1
OUT,95.2,-5,-18.19272420627527,21.0,ground_ball,1
SINGLE,83.1,12,-45.49736776495174,150.0,line_drive,0
OUT,47.4,-51,15.30424339480407,2.0,ground_ball,1
OUT,65.9,6,39.21110753436429,69.0,ground_ball,1
OUT,86.6,34,-0.2155345713656504,312.0,fly_ball,1
OUT,99.5,-9,12.341158447176417,15.0,ground_ball,1
OUT,82.7,56,23.45654704934677,223.0,fly_ball,1
SINGLE,102.2,11,14.593268218899311,179.0,line_drive,1
OUT,89.8,23,30.12765659619164,288.0,line_drive,1
SINGLE,109.4,11,-23.947230191134107,251.0,line_drive,1
OUT,100.1,8,-35.532782599580536,142.0,line_drive,1
OUT,64.4,69,-9.279825365086246,94.0,popup,1
OUT,75.5,-49,37.17805484089974,2.0,ground_ball,1
OUT,78.4,26,23.96748042754272,263.0,line_drive,1
OUT,79.1,-19,-38.3028298233578,9.0,ground_ball,1
SINGLE,108.4,1,-28.47977076622689,69.0,ground_ball,1
OUT,85.5,52,-6.169387967781607,247.0,fly_ball,1
OUT,73.5,13,6.534571458541722,137.0,ground_ball,1
OUT,93.5,34,-26.445502239334186,341.0,fly_ball,1
OUT,94.3,28,41.36528183900383,323.0,fly_ball,1
SINGLE,99.3,0,-9.811929352543478,61.0,ground_ball,1
OUT,87.0,30,4.211224689536106,325.0,fly_ball,1
OUT,96.7,20,27.606642263149343,325.0,line_drive,1
OUT,64.8,59,-25.75707542915627,144.0,popup,1
DOUBLE,94.4,12,47.97467163732534,200.0,line_drive,0
OUT,107.7,-5,29.159013985377207,18.0,ground_ball,1
OUT,57.5,-58,45.21801941773265,1.0,ground_ball,0
DOUBLE,100.7,38,-18.94650468950905,368.0,fly_ball,1
DOUBLE,103.7,18,-18.98852633194294,333.0,line_drive,1
SINGLE,66.6,21,-8.133041654390057,182.0,line_drive,1
SINGLE,108.7,4,-35.36813139459173,87.0,ground_ball,1
OUT,92.9,-34,8.780611129226058,3.0,ground_ball,1
OUT,100.0,5,-37.99873244250465,108.0,ground_ball,1
OUT,92.2,-29,30.05467294450756,5.0,ground_ball,1
OUT,104.0,-22,-43.41281773124316,4.0,ground_ball,1
SINGLE,70.9,20,-15.511437655763206,199.0,line_drive,1
DOUBLE,96.5,10,-39.60981343233801,174.0,line_drive,1
OUT,81.0,-3,50.77357119405416,17.0,ground_ball,0
OUT,75.9,67,-18.260527780209387,126.0,popup,1
OUT,98.1,44,-2.182524068501372,293.0,fly_ball,1
HR,98.3,26,-37.07429085414679,350.0,line_drive,1
OUT,91.8,30,-27.16066596369396,318.0,fly_ball,1
OUT,92.0,42,8.064369563742,305.0,fly_ball,1
OUT,50.2,-24,-37.175176217207714,2.0,ground_ball,1
OUT,84.0,36,-41.63572828707584,273.0,fly_ball,1
OUT,86.6,75,-14.634851490849387,71.0,popup,1
OUT,66.2,22,2.282319523305117,186.0,line_drive,1
OUT,84.9,-4,-20.73478254345923,24.0,ground_ball,1
OUT,94.3,0,-18.246949449026776,51.0,ground_ball,1
SINGLE,75.3,18,21.163837650005483,219.0,line_drive,1
OUT,91.2,-10,-6.769047889550597,17.0,ground_ball,1
OUT,102.0,0,-23.218445107913308,39.0,ground_ball,1
OUT,92.4,-2,-33.44521525793543,30.0,ground_ball,1
OUT,88.6,57,-3.6548808424088337,199.0,popup,1
OUT,88.1,10,1.2587509949082636,168.0,line_drive,1
DOUBLE,76.9,28,-13.549217249693182,266.0,line_drive,1
OUT,83.8,81,-83.45865362293401,58.0,popup,0
OUT,98.7,16,10.468977132309048,311.0,line_drive,1
OUT,108.8,15,-19.79803413862088,319.0,line_drive,1
OUT,86.1,8,-39.89351542767163,115.0,line_drive,1
OUT,88.9,-13,20.5944000813181,11.0,ground_ball,1
SINGLE,104.2,16,14.27242436921768,275.0,line_drive,1
OUT,79.8,7,49.68187823639895,86.0,ground_ball,0
SINGLE,71.9,18,18.45699568140796,169.0,line_drive,1
OUT,100.7,2,-14.140532265026188,56.0,ground_ball,1
SINGLE,100.0,11,-0.1366506630763459,205.0,line_drive,1
OUT,70.6,85,-36.99314208508018,32.0,popup,1
HR,108.3,20,37.5907558272044,362.0,line_drive,1
OUT,99.1,5,30.146068747949137,82.0,ground_ball,1
OUT,94.5,34,-14.373090114342912,334.0,fly_ball,1
OUT,89.9,-8,-21.47870739192245,11.0,ground_ball,1
HR,108.0,22,27.78463944621362,397.0,fly_ball,1
OUT,104.4,38,9.58070045522895,372.0,fly_ball,1
OUT,84.4,74,-87.41645503843917,94.0,popup,0
SINGLE,76.9,10,-42.3674484644225,106.0,ground_ball,1
SINGLE,80.2,17,21.104274883118272,202.0,line_drive,1
OUT,78.5,25,25.874479199481893,238.0,line_drive,1
OUT,85.5,48,19.334521401866056,249.0,fly_ball,1
OUT,91.3,68,-55.91357218273925,162.0,popup,0
DOUBLE,100.0,21,-21.866152946566597,359.0,line_drive,1
SINGLE,107.7,7,18.17876262682135,122.0,ground_ball,1
OUT,85.6,-10,-19.23494531021321,15.0,ground_ball,1
OUT,97.1,23,27.843969717844917,328.0,line_drive,1
OUT,91.0,46,-31.30412349559097,277.0,fly_ball,1
OUT,88.8,-23,19.497229760478223,5.0,ground_ball,1
OUT,58.0,-54,45.38882766426583,2.0,ground_ball,0
OUT,88.3,31,-40.96140521709562,332.0,fly_ball,1
OUT,66.3,-9,45.935936903593294,11.0,ground_ball,0
OUT,82.1,54,46.590598423580246,207.0,fly_ball,0
OUT,89.3,48,15.52973528795587,273.0,fly_ball,1
OUT,91.5,69,-72.6666170357416,146.0,popup,0
SINGLE,100.1,11,-9.5055597442462,220.0,line_drive,1
OUT,97.8,53,10.710343598708334,262.0,fly_ball,1
OUT,95.4,33,19.602398480935904,336.0,fly_ball,1
SINGLE,91.1,-2,12.37573908222914,28.0,ground_ball,1
HR,106.9,33,17.10978394104673,400.0,fly_ball,1
SINGLE,91.7,18,-21.164111772003277,267.0,line_drive,1
SINGLE,93.9,14,-8.005775202658036,278.0,line_drive,1
OUT,94.2,23,-22.057376443936544,305.0,line_drive,1
OUT,92.6,50,-10.38344419999128,259.0,fly_ball,1
OUT,84.2,-21,22.23033618901881,3.0,ground_ball,1
OUT,84.9,72,-29.03295445736687,99.0,popup,1
HR,102.8,29,-27.46612894978439,407.0,fly_ball,1
OUT,79.6,-4,38.61191811185484,24.0,ground_ball,1
SINGLE,104.0,15,-15.944224746964958,300.0,line_drive,1
OUT,98.0,-5,-20.522208554056824,25.0,ground_ball,1
SINGLE,93.0,10,33.649427424380754,149.0,line_drive,1
OUT,68.8,63,-61.06493704413751,151.0,popup,0
OUT,85.0,-23,-28.67034121895041,6.0,ground_ball,1
OUT,68.9,-12,-20.68420932441263,9.0,ground_ball,1
OUT,107.2,13,9.277880582230091,311.0,line_drive,1
DOUBLE,102.2,18,28.429967768329597,338.0,line_drive,1
SINGLE,101.0,13,32.71263698202957,211.0,line_drive,1
OUT,75.7,-33,-41.5352709038284,4.0,ground_ball,1
HR,108.3,28,-39.389425619229314,424.0,fly_ball,1
OUT,103.9,-15,-22.496029624788072,8.0,ground_ball,1
OUT,84.3,7,29.91938431722575,118.0,ground_ball,1
OUT,73.1,-15,24.116841455468798,10.0,ground_ball,1
SINGLE,98.0,5,28.38629656363528,107.0,ground_ball,1
SINGLE,76.1,18,-0.0528992479583004,194.0,line_drive,1
SINGLE,104.6,3,-7.933952550853011,77.0,ground_ball,1
OUT,75.3,33,26.982954476595545,267.0,fly_ball,1
SINGLE,99.7,1,-0.462294800794333,52.0,ground_ball,1
SINGLE,92.9,15,-21.050108804397222,239.0,line_drive,1
OUT,80.6,24,-24.827946673523385,265.0,line_drive,1
OUT,98.5,34,-5.628014785002777,374.0,fly_ball,1
OUT,95.7,-2,-12.421772512820269,26.0,ground_ball,1
OUT,94.3,42,-44.342798076917184,326.0,fly_ball,1
SINGLE,94.1,9,31.09981890074152,199.0,line_drive,1
OUT,104.4,7,-31.273433649668185,142.0,line_drive,1
SINGLE,103.3,9,-30.32629384444789,198.0,line_drive,1
SINGLE,89.8,3,34.72608925564367,59.0,ground_ball,1
OUT,59.3,-64,2.779166864072041,1.0,ground_ball,1
SINGLE,101.6,14,10.47351562230384,264.0,line_drive,1
OUT,95.2,47,6.006503411983427,300.0,fly_ball,1
HR,92.2,37,-46.36117037512546,346.0,fly_ball,0
OUT,79.4,67,-22.77764950314387,130.0,popup,1
OUT,92.2,49,49.16425079456669,274.0,fly_ball,0
OUT,99.6,28,-27.88375196762713,370.0,fly_ball,1
OUT,82.6,-20,46.083019517695696,4.0,ground_ball,0
HR,102.8,35,34.34279896710817,389.0,fly_ball,1
OUT,97.6,38,-16.92097398034082,361.0,fly_ball,1
OUT,81.3,25,-4.128819075404028,300.0,line_drive,1
SINGLE,103.2,15,-0.3219084863366098,272.0,line_drive,1
OUT,99.7,-23,7.739411358329579,6.0,ground_ball,1
OUT,77.2,-20,-15.854680179045904,4.0,ground_ball,1
OUT,96.1,34,14.56052129223505,364.0,fly_ball,1
OUT,92.7,63,-16.69400680024913,172.0,popup,1
SINGLE,67.1,35,47.85990071155667,211.0,fly_ball,0
SINGLE,64.4,-59,59.42347801268907,2.0,ground_ball,0
SINGLE,99.7,13,-24.24256717090157,270.0,line_drive,1
SINGLE,73.5,11,36.25777402259729,116.0,ground_ball,1
SINGLE,51.2,8,18.601084555540385,61.0,ground_ball,1
OUT,96.7,-23,-5.6015583751632345,6.0,ground_ball,1
OUT,95.1,28,-16.258312894794493,362.0,fly_ball,1
OUT,86.2,-14,22.265554331978056,10.0,ground_ball,1
HR,102.6,27,35.495944935990615,382.0,fly_ball,1
OUT,80.0,41,13.65458360317975,273.0,fly_ball,1
SINGLE,76.9,7,6.49271390987038,123.0,ground_ball,1
SINGLE,104.5,13,9.78594318985209,265.0,line_drive,1
SINGLE,108.9,-8,5.951988124400467,14.0,ground_ball,1
SINGLE,105.9,12,-28.688294641648373,250.0,line_drive,1
OUT,89.0,56,-20.53711124747625,215.0,fly_ball,1
OUT,82.9,-13,28.63155251703233,9.0,ground_ball,1
OUT,81.5,33,37.688644782975445,290.0,fly_ball,1
HR,103.7,26,-27.131312131089988,413.0,fly_ball,1
SINGLE,90.3,6,-15.314428809038532,127.0,ground_ball,1
OUT,85.8,46,6.299525935171434,270.0,fly_ball,1
OUT,77.6,2,6.8163296754298,46.0,ground_ball,1
OUT,90.4,-15,18.428154588456863,10.0,ground_ball,1
SINGLE,95.5,-5,-14.136731424722692,23.0,ground_ball,1
DOUBLE,103.5,23,37.10678889847596,350.0,line_drive,1
OUT,98.5,-13,37.65095437436569,8.0,ground_ball,1
OUT,92.3,-8,18.06974148543022,16.0,ground_ball,1
OUT,97.3,36,-6.030575202644744,369.0,fly_ball,1
DOUBLE,83.8,23,-43.17912734472875,276.0,line_drive,1
DOUBLE,111.6,8,14.882220125044311,198.0,line_drive,1
OUT,67.0,-20,-31.16185870678745,4.0,ground_ball,1
OUT,102.0,-4,20.49734054800183,25.0,ground_ball,1
SINGLE,82.7,6,34.120729133433784,110.0,ground_ball,1
OUT,82.4,-43,-38.33000343916407,2.0,ground_ball,1
OUT,94.3,27,10.27212275780981,369.0,fly_ball,1
OUT,89.2,63,28.276747581980278,175.0,fly_ball,1
OUT,93.0,-7,-43.77394724116566,16.0,ground_ball,1
OUT,79.7,-36,-13.490941562016042,4.0,ground_ball,1
OUT,101.9,-9,-22.754784889678664,17.0,ground_ball,1
OUT,94.1,41,18.25203174304156,318.0,fly_ball,1
OUT,85.9,24,-15.792118106735128,294.0,line_drive,1
SINGLE,70.3,-17,0.793341451846751,8.0,ground_ball,1
SINGLE,103.2,-1,-3.1974627870590497,47.0,ground_ball,1
OUT,83.9,36,33.42245218674525,291.0,fly_ball,1
OUT,88.0,5,-32.88001318812425,97.0,ground_ball,1
SINGLE,87.9,12,-41.8577696425474,178.0,line_drive,1
SINGLE,96.5,16,1.2749794138435413,279.0,line_drive,1
OUT,87.6,53,19.328211687511526,247.0,fly_ball,1
OUT,90.2,65,-32.335803979638094,171.0,fly_ball,1
OUT,67.9,-15,25.70231623478997,6.0,ground_ball,1
SINGLE,83.8,9,-5.318786503326813,135.0,line_drive,1
OUT,95.9,-2,-14.194308775169803,31.0,ground_ball,1
HR,108.9,23,-35.22104666412717,395.0,fly_ball,1
SINGLE,90.9,22,35.93799457693217,294.0,line_drive,1
OUT,83.7,-17,-14.298043751016383,6.0,ground_ball,1
OUT,84.6,-23,-20.03829934363544,7.0,ground_ball,1
DOUBLE,104.7,21,18.333059577308926,331.0,line_drive,1
SINGLE,93.4,-10,30.055297029088283,10.0,ground_ball,1
OUT,86.4,5,-38.74010020583102,85.0,ground_ball,1
SINGLE,71.4,36,-12.162517980049016,235.0,fly_ball,1
OUT,71.5,-19,-29.6027862161894,5.0,ground_ball,1
OUT,84.3,-22,-29.6027862161894,7.0,ground_ball,1
SINGLE,94.5,-3,-24.15231485426504,37.0,ground_ball,1
SINGLE,93.3,19,-38.85978802617831,285.0,line_drive,1
OUT,74.7,38,14.94242552318939,246.0,fly_ball,1
SINGLE,105.4,13,2.0676905418217744,269.0,line_drive,1
OUT,98.9,-17,-7.761266920665128,8.0,ground_ball,1
SINGLE,89.4,17,0.895711910999282,254.0,line_drive,1
SINGLE,105.5,4,-22.95857763972683,117.0,ground_ball,1
OUT,82.7,32,14.479739424207745,303.0,fly_ball,1
OUT,89.2,-3,-29.50814069388901,20.0,ground_ball,1
DOUBLE,109.2,18,-39.604199102907806,332.0,line_drive,1
OUT,98.4,-15,-29.81205099596293,3.0,ground_ball,1
SINGLE,90.9,8,7.604914256055243,120.0,ground_ball,1
OUT,108.1,4,-44.908619248912,116.0,ground_ball,1
SINGLE,62.1,-3,31.58490481909755,29.0,ground_ball,1
SINGLE,72.6,14,21.539898687217345,142.0,line_drive,1
DOUBLE,99.0,29,9.792499069680847,383.0,fly_ball,1
DOUBLE,69.1,-6,-44.23841187237114,18.0,ground_ball,1
OUT,78.2,38,25.60140906031071,277.0,fly_ball,1
SINGLE,74.4,37,46.8904605978146,235.0,fly_ball,0
DOUBLE,94.1,58,-41.552859765099306,200.0,fly_ball,1
OUT,103.2,40,-6.541542068272581,367.0,fly_ball,1
SINGLE,103.3,-19,-3.1974627870590497,5.0,ground_ball,1
OUT,52.7,-43,18.98899438505688,1.0,ground_ball,1
OUT,87.3,62,43.07248067046824,207.0,fly_ball,1
OUT,77.0,-38,31.410672425241483,3.0,ground_ball,1
OUT,94.4,-14,-16.932645025216495,9.0,ground_ball,1
OUT,100.8,51,-27.287952648235983,286.0,fly_ball,1
OUT,99.9,4,-12.166340671570447,89.0,ground_ball,1
OUT,103.7,-9,-16.944705579838534,9.0,ground_ball,1
OUT,56.9,-25,12.126308854225645,5.0,ground_ball,1
OUT,63.4,-27,-19.248990109362143,5.0,ground_ball,1
OUT,73.3,-9,-32.87097774373507,16.0,ground_ball,1
OUT,94.2,-23,-39.56786886184773,4.0,ground_ball,1
SINGLE,91.4,13,25.40205095412335,196.0,line_drive,1
OUT,71.2,7,-26.169147739657294,89.0,ground_ball,1
OUT,103.8,4,-22.871497709793125,91.0,ground_ball,1
OUT,58.2,-36,-55.45321673577244,4.0,ground_ball,0
OUT,87.7,26,9.985279943584946,312.0,line_drive,1
HR,113.7,22,-33.36388777417579,431.0,fly_ball,1
SINGLE,87.5,15,13.046543828256462,197.0,line_drive,1
OUT,73.6,35,40.48568562805747,244.0,fly_ball,1
OUT,69.7,84,57.51396369391713,55.0,popup,0
OUT,67.1,55,-18.87737848096149,170.0,popup,1
DOUBLE,106.1,14,-8.826318769855504,275.0,line_drive,1
SINGLE,95.7,9,-19.63057060246393,171.0,line_drive,1
OUT,96.9,26,-1.077316311652909,364.0,fly_ball,1
OUT,74.2,-27,-17.496252197301796,5.0,ground_ball,1
OUT,86.9,-23,-31.86820556988136,5.0,ground_ball,1
OUT,101.8,1,-21.308597801744902,55.0,ground_ball,1
OUT,87.4,29,-10.758995593289198,327.0,fly_ball,1
SINGLE,106.3,4,-37.91714557029903,94.0,ground_ball,1
SINGLE,95.8,-5,35.52354725905586,22.0,ground_ball,1
SINGLE,61.7,-49,-58.161484270710645,1.0,ground_ball,0
OUT,65.5,-56,-31.32505376974221,2.0,ground_ball,1
OUT,97.5,48,45.96632803033582,316.0,fly_ball,0
OUT,88.4,49,-35.228431238844884,279.0,fly_ball,1
SINGLE,83.3,13,42.85442552394211,160.0,ground_ball,1
OUT,88.0,21,-28.96302641766077,271.0,line_drive,1
SINGLE,80.6,19,-40.28453030020431,221.0,line_drive,1
OUT,98.2,32,-22.59374741402224,376.0,fly_ball,1
HR,106.0,25,-0.4878750332534663,414.0,fly_ball,1
SINGLE,81.3,10,19.230387676135752,134.0,ground_ball,1
DOUBLE,100.2,18,48.76787445340468,265.0,line_drive,0
OUT,80.2,-57,6.23448009554121,1.0,ground_ball,1
OUT,101.4,27,8.510613207418222,393.0,fly_ball,1
OUT,87.4,40,-34.750130117810016,302.0,fly_ball,1
SINGLE,88.1,18,-8.915774302226232,293.0,line_drive,1
OUT,87.4,38,-3.0220404625201533,309.0,fly_ball,1
OUT,88.7,7,-21.74780230967563,104.0,ground_ball,1
OUT,78.3,6,-40.45205869958682,72.0,ground_ball,1
SINGLE,100.2,12,1.978907443058279,279.0,line_drive,1
OUT,92.4,32,-7.300054342476007,350.0,fly_ball,1
DOUBLE,91.2,30,-16.662381780910557,336.0,fly_ball,1
OUT,88.8,20,-18.820358122969804,292.0,line_drive,1
OUT,101.4,19,12.032994436587884,325.0,line_drive,1
OUT,57.7,9,49.50358966694813,74.0,ground_ball,0
OUT,70.6,-23,-44.01030492442799,5.0,ground_ball,1
OUT,82.5,-39,30.75360289809116,3.0,ground_ball,1
OUT,103.7,18,6.699898040890819,344.0,line_drive,1
SINGLE,92.8,15,-19.328333191912293,255.0,line_drive,1
OUT,85.6,51,39.09233575095821,227.0,fly_ball,1
SINGLE,70.7,29,-20.25168623544708,230.0,fly_ball,1
OUT,96.5,24,44.67210881526129,325.0,fly_ball,1
OUT,94.1,-22,-28.073270961079213,3.0,ground_ball,1
OUT,88.0,2,-27.79317811235705,56.0,ground_ball,1
OUT,98.1,0,29.317154344609406,42.0,ground_ball,1
OUT,99.6,5,-42.643318090469386,94.0,ground_ball,1
OUT,85.1,-8,-22.67677974674896,14.0,ground_ball,1
SINGLE,98.2,14,24.230314226991144,197.0,line_drive,1
OUT,81.8,1,-35.4485802914751,47.0,ground_ball,1
OUT,87.9,24,-37.67524099410815,286.0,line_drive,1
HR,110.2,25,-20.633981290393557,431.0,fly_ball,1
OUT,55.4,-83,-15.454033506367605,0.0,ground_ball,1
OUT,91.1,35,7.736966227657302,322.0,fly_ball,1
OUT,62.9,61,36.49876148538735,134.0,popup,1
SINGLE,99.8,2,11.541063163053884,66.0,ground_ball,1
OUT,95.1,-16,-17.62747787610789,8.0,ground_ball,1
SINGLE,102.0,3,38.10317268475929,83.0,ground_ball,1
OUT,95.9,20,25.44912083504444,311.0,line_drive,1
OUT,83.9,-1,-32.988056040323585,26.0,ground_ball,1
OUT,98.9,-24,-38.99039139212616,3.0,ground_ball,1
OUT,77.4,12,-14.810922361736678,121.0,ground_ball,1
OUT,66.3,67,11.09069822835791,93.0,popup,1
SINGLE,72.6,28,2.106790231119922,241.0,fly_ball,1
OUT,79.0,-51,38.05522437039397,2.0,ground_ball,1
SINGLE,77.7,22,20.95982244681932,214.0,line_drive,1
OUT,98.7,-1,27.781208773316497,41.0,ground_ball,1
OUT,96.1,47,-4.819536438070062,294.0,fly_ball,1
SINGLE,83.8,17,16.29165078919585,211.0,line_drive,1
SINGLE,89.6,12,-40.67017954546402,191.0,line_drive,1
OUT,83.0,68,-41.55468363589122,122.0,popup,1
OUT,94.3,57,49.37580797915399,189.0,fly_ball,0
SINGLE,76.8,14,0.0389634618706818,161.0,line_drive,1
SINGLE,89.6,13,-36.48803192911608,186.0,line_drive,1
SINGLE,62.9,26,36.25941918379192,168.0,popup,1
SINGLE,67.0,30,35.36025172861185,207.0,fly_ball,1
OUT,85.2,-41,-18.13327273924338,3.0,ground_ball,1
OUT,79.7,27,-40.5251034937539,254.0,line_drive,1
HR,102.6,23,-9.725410135161106,425.0,fly_ball,1
OUT,89.2,-10,-34.42108163974896,10.0,ground_ball,1
OUT,73.2,-56,34.65151947833549,1.0,ground_ball,1
DOUBLE,78.9,3,-45.46368438446604,53.0,ground_ball,0
OUT,95.7,26,-3.254498130534487,373.0,fly_ball,1
OUT,94.9,20,14.144144996699271,327.0,line_drive,1
DOUBLE,103.4,20,-12.540630616335855,359.0,line_drive,1
OUT,64.3,-11,26.37905173465589,16.0,ground_ball,1
DOUBLE,62.2,15,49.48436162818703,117.0,ground_ball,0
HR,104.4,26,26.410927057867703,411.0,fly_ball,1
DOUBLE,105.7,20,42.81469667160909,305.0,line_drive,1
OUT,84.8,20,33.44080015118399,243.0,line_drive,1
OUT,94.2,-19,16.739644342123594,6.0,ground_ball,1
OUT,67.5,-7,-18.15603662511797,18.0,ground_ball,1
OUT,60.8,43,-6.910014432938693,184.0,popup,1
OUT,95.4,30,30.65526881346172,344.0,fly_ball,1
OUT,93.0,-17,12.350902116970722,8.0,ground_ball,1
OUT,86.9,23,14.482279410949134,306.0,line_drive,1
SINGLE,96.9,14,-36.55039848398,196.0,line_drive,1
OUT,77.7,-20,-36.95439295047912,5.0,ground_ball,1
OUT,52.5,18,4.369116980156827,114.0,ground_ball,1
SINGLE,86.6,-1,8.850776347526725,36.0,ground_ball,1
OUT,98.9,-5,-36.2569174933821,18.0,ground_ball,1
DOUBLE,100.7,19,-11.837154204886906,346.0,line_drive,1
OUT,61.2,67,-34.23661850331768,105.0,popup,1
OUT,96.0,56,-11.987475319282597,264.0,fly_ball,1
SINGLE,69.2,36,1.3227913151926116,233.0,fly_ball,1
OUT,89.3,-18,-12.9937341641801,7.0,ground_ball,1
OUT,70.9,43,16.734938388048786,230.0,fly_ball,1
OUT,71.7,80,-60.40682826778658,61.0,popup,0
OUT,68.8,-19,-21.125019606915377,5.0,ground_ball,1
OUT,71.9,-1,-14.92281244648481,33.0,ground_ball,1
SINGLE,106.2,15,38.98495364532706,264.0,line_drive,1
SINGLE,100.4,-9,35.3482235701416,11.0,ground_ball,1
OUT,67.0,-5,-38.56992767701851,18.0,ground_ball,1
OUT,87.9,25,-25.10321284878185,326.0,line_drive,1
OUT,99.8,60,11.389947010281997,214.0,fly_ball,1
OUT,60.5,-76,58.3256854181566,0.0,ground_ball,0
OUT,93.8,22,6.863159156478565,345.0,line_drive,1
OUT,73.8,8,-18.417485922056745,93.0,ground_ball,1
OUT,62.2,-4,-0.1301804735465049,25.0,ground_ball,1
OUT,94.9,52,20.9872650601968,249.0,fly_ball,1
OUT,75.3,29,29.09755246313132,262.0,line_drive,1
SINGLE,88.1,18,9.861363687605635,279.0,line_drive,1
OUT,71.1,-22,28.290879933992816,5.0,ground_ball,1
OUT,101.3,-15,49.57082387449145,5.0,ground_ball,0
OUT,62.9,84,41.92093266916802,57.0,popup,1
OUT,65.2,-13,-12.13510567472154,11.0,ground_ball,1
OUT,84.8,9,17.219116056963333,127.0,ground_ball,1
OUT,90.0,5,1.813343664918364,85.0,line_drive,1
OUT,87.3,56,46.370694578638734,237.0,fly_ball,0
DOUBLE,109.1,13,12.748037596044346,247.0,line_drive,1
SINGLE,109.2,10,-0.2186665728199893,238.0,line_drive,1
OUT,77.3,-8,22.914409275272284,14.0,ground_ball,1
OUT,96.1,9,-40.98657356611981,147.0,line_drive,1
HR,101.8,24,-38.743759344370766,378.0,fly_ball,1
OUT,49.0,-55,51.85420779388866,1.0,ground_ball,0
OUT,89.0,-13,19.66224495445258,7.0,ground_ball,1
OUT,101.5,16,22.027853949180084,316.0,line_drive,1
OUT,68.8,-29,50.71408625010089,6.0,ground_ball,0
OUT,94.1,1,-44.35008374013176,50.0,ground_ball,1
SINGLE,73.6,15,-5.967752159110126,174.0,line_drive,1
SINGLE,74.6,16,-24.93889362325905,193.0,line_drive,1
OUT,71.8,-51,16.686737879525527,2.0,ground_ball,1
OUT,91.1,-17,30.020645599879987,11.0,ground_ball,1
OUT,79.5,78,-87.32236850118866,56.0,popup,0
OUT,9.1,-17,0.914216760449031,4.0,ground_ball,1
OUT,97.3,37,22.982130047919927,331.0,fly_ball,1
SINGLE,100.2,15,-22.133100595658284,255.0,line_drive,1
OUT,71.4,47,-15.712881332156645,207.0,popup,1
OUT,101.3,-14,-33.184992449236965,8.0,ground_ball,1
HR,99.1,29,5.715101694232301,408.0,fly_ball,1
OUT,76.2,-18,37.360341743545725,6.0,ground_ball,1
OUT,105.2,-12,-13.56089798047049,12.0,ground_ball,1
OUT,86.9,40,17.51285362453057,299.0,fly_ball,1
SINGLE,95.0,5,37.95910756188485,139.0,ground_ball,1
OUT,107.0,33,-0.3497479170231257,401.0,fly_ball,1
OUT,49.1,-19,-27.45261701048352,8.0,ground_ball,1
SINGLE,83.9,17,-4.32367892360835,263.0,line_drive,1
SINGLE,102.3,4,24.69613129238912,90.0,ground_ball,1
OUT,90.4,60,-9.158285243692989,185.0,popup,1
OUT,84.2,0,-12.74020399626881,34.0,ground_ball,1
DOUBLE,76.3,55,43.80271370021512,206.0,fly_ball,1
OUT,92.0,6,49.87652109716423,96.0,ground_ball,0
OUT,100.2,40,-15.909957874105276,364.0,fly_ball,1
SINGLE,72.1,30,-14.70589233027473,263.0,fly_ball,1
OUT,95.9,11,17.219588729182778,189.0,line_drive,1
OUT,72.2,-19,7.039152474710593,6.0,ground_ball,1
SINGLE,77.9,20,-11.63570812402501,250.0,line_drive,1
SINGLE,88.1,21,-19.12733728425489,288.0,line_drive,1
OUT,75.4,11,38.07091816684056,126.0,ground_ball,1
SINGLE,110.4,3,1.2644131205619074,103.0,ground_ball,1
OUT,67.0,12,5.774634252285632,123.0,ground_ball,1
OUT,96.1,32,9.53356740153824,383.0,fly_ball,1
DOUBLE,96.9,12,11.36092069548266,209.0,line_drive,1
OUT,84.5,32,14.77193825285927,324.0,fly_ball,1
OUT,48.4,36,13.396300342622215,131.0,popup,1
SINGLE,64.4,25,27.211037736840968,191.0,fly_ball,1
OUT,67.1,-36,45.41998991545464,2.0,ground_ball,0
SINGLE,109.5,-9,0.0529698889271627,15.0,ground_ball,1
OUT,105.6,16,-8.077916099261678,341.0,line_drive,1
